,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m,1d index,5d index,1m index,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Indian Affairs,Joint Committee on Printing,Joint Committee on Taxation,Joint Committee on the Library,Joint Economic Committee,Judiciary,Rules and Administration,Select Committee on Ethics,Select Committee on Intelligence,Small Business and Entrepreneurship,Special Committee on Aging,Veterans' Affairs,"Health, Education, Labor and Pensions"
62,2020-02-06,Joint,CMCSA,Comcast Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.003139085406627107,0.032959669753264365,-0.12331838986925847,-0.005833167328133548,0.009423987495977615,-0.14465437717402962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,2020-02-06,Joint,AZO,"AutoZone, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,-0.003200595143157514,0.003991292561032367,0.08094622614061064,-0.005833167328133548,0.009423987495977615,-0.14465437717402962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,2020-02-07,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.021830948599035668,0.007042280479784058,-0.2838028019086113,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,2020-02-07,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.021830948599035668,0.007042280479784058,-0.2838028019086113,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,2020-02-07,Joint,FNKO,"Funko, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,-0.003484289682628039,0.12775846984112849,-0.3472706028274174,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,2020-02-07,Joint,ROKU,"Roku, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.06406444035305592,0.0482897384305836,-0.27058352311132416,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,2020-02-07,Joint,TCEHY,Tencent Holdings Limited,Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,,,,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,2020-02-07,Joint,ARNA,"Arena Pharmaceuticals, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.013255366769762578,0.05263159460222555,-0.21208579395563065,0.007264880417191311,0.01704215583014368,-0.18334831864772516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,2020-02-10,Joint,ARNA,"Arena Pharmaceuticals, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.001154316541351008,0.041746864231488656,-0.2304732521688844,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,2020-02-10,Joint,AZO,"AutoZone, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,-0.002372546852587254,0.01910375189091296,-0.07167935539014147,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,2020-02-10,Joint,FNKO,"Funko, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.03146858510076167,0.0763402958969106,-0.4673659426225954,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,2020-02-10,Joint,ET,Energy Transfer LP,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.014766227347984941,0.04183759199652082,-0.4831829033962307,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020-02-10,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.02460404176661912,0.042420813747409136,-0.6855203706556576,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,2020-02-10,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.02460404176661912,0.042420813747409136,-0.6855203706556576,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,2020-02-10,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.03311735253974302,0.04463641974329624,-0.33045356653244506,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,2020-02-10,Joint,ET,Energy Transfer LP,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.014766227347984941,0.04183759199652082,-0.4831829033962307,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,2020-02-10,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.0018664959220300317,0.002799788384878932,-0.3798413545219026,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,2020-02-11,Joint,ORLY,"O'Reilly Automotive, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.006952974618170016,0.006131937784731978,-0.0909791181347196,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,2020-02-11,Joint,FNKO,"Funko, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.04067792555478511,0.03502818673222485,-0.4327683881870253,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020-02-11,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/b6d21e86-7a9f-4340-ba9c-21e73b9f01d7/,0.01735784703504817,0.1747358803948864,-0.10097434331789357,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020-02-11,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/b6d21e86-7a9f-4340-ba9c-21e73b9f01d7/,0.0014639138412868569,0.015397941337551568,-0.13885274491084146,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020-02-11,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.023747777614394398,0.0125465722268161,-0.1302837396805876,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020-02-12,Joint,FNKO,"Funko, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.02497280578541705,-0.028230209316497112,-0.5320304098883911,-0.0008948478000394555,0.0002831156881479835,-0.20896465603971703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020-02-12,Joint,EEFT,"Euronet Worldwide, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.0020981222239848663,-0.038984734394828635,-0.44500846023688667,-0.0008948478000394555,0.0002831156881479835,-0.20896465603971703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020-02-13,Joint,ET,Energy Transfer LP,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.007025772805601793,-0.05230289261098975,-0.590163947851214,0.00166985457084734,-0.0094017872504073,-0.2655625385837609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020-02-13,Self,DLR,"Digital Realty Trust, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/,0.039279232345304615,0.09167791207956323,0.09254727595700583,0.00166985457084734,-0.0094017872504073,-0.2655625385837609,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
88,2020-02-13,Joint,ET,Energy Transfer LP,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.007025772805601793,-0.05230289261098975,-0.590163947851214,0.00166985457084734,-0.0094017872504073,-0.2655625385837609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,2020-02-13,Self,WM,"Waste Management, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/2d09ce3a-1dfb-4110-b9aa-fe0dbde0d490/,0.012235342525904969,0.0026563164512845017,-0.1231586785665484,0.00166985457084734,-0.0094017872504073,-0.2655625385837609,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
90,2020-02-14,Joint,CTXS,"Citrix Systems, Inc.",Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,0.012128192835684004,-0.08268455657480878,0.06940917237917832,-0.002450088910442849,-0.0437075654704171,-0.3096205140640156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,2020-02-14,Joint,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,-0.012695802776445442,-0.07073373137009452,-0.4539159423144827,-0.002450088910442849,-0.0437075654704171,-0.3096205140640156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,2020-02-14,Joint,ORCL,Oracle Corporation,Stock,Purchase,"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,-0.0003605634996129981,-0.05083828434767923,-0.1478276650889807,-0.002450088910442849,-0.0437075654704171,-0.3096205140640156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,2020-02-18,Spouse,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/b6d21e86-7a9f-4340-ba9c-21e73b9f01d7/,-0.01630023399659042,-0.04380170512475556,-0.0015046418900643845,0.004856507669635857,-0.07093843528285748,-0.29971083776023344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,2020-02-18,Self,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$5,000,001 - $25,000,000",Exercise of stock options prior to expiration date,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,-0.008108095676100047,-0.04397085095350784,-0.2340956066265021,0.004856507669635857,-0.07093843528285748,-0.29971083776023344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,2020-02-19,Joint,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.005003642913079753,-0.0655229907080267,-0.3893257465972211,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,2020-02-19,Joint,MPLX,MPLX LP,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.003797474670491408,-0.12658227440613454,-0.5050633263869362,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,2020-02-19,Joint,ALB,Albemarle Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.05563019279636183,-0.041302831467060715,-0.4017237188953142,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,2020-02-19,Joint,LNG,"Cheniere Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.008672078689591191,-0.1279132468209132,-0.3669376353838509,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,2020-02-19,Joint,DCP,"DCP Midstream, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.006172882507033073,-0.15072017616679645,-0.780864191777228,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,2020-02-19,Joint,DCP,"DCP Midstream, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.006172882507033073,-0.15072017616679645,-0.780864191777228,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,2020-02-19,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.023201856969912397,-0.10812064993946936,-0.4649651906649487,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,2020-02-19,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.06765899724980473,-0.0598105287913625,-0.8024357228685985,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,2020-02-19,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,0.023201856969912397,-0.10812064993946936,-0.4649651906649487,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,2020-02-20,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.005933940975135443,-0.1286118940021953,-0.7471620068339773,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,2020-02-20,Joint,DOCU,"DocuSign, Inc.",Stock,Sale (Partial),"$100,001 - $250,000","Lines 1-19 notified to filer on or after March 1, 2020; lines 20-42 notified to filer on or after March 18, 2020",Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,-0.017495230255488048,-0.07861807846373338,-0.0754069066846711,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,2020-02-20,Joint,WES,"Western Midstream Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.02398990598360784,-0.20391417075731133,-0.7424242497220256,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,2020-02-20,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.004321983939320928,-0.1193949737706077,-0.527282555818284,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,2020-02-20,Self,BAM,Brookfield Asset Management Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/02f8b979-2850-4db9-a537-a768e1eb7a67/,-0.0030751073606283263,-0.10938645659037682,-0.5155952352091246,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,2020-02-20,Joint,WES,"Western Midstream Partners, LP",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.02398990598360784,-0.20391417075731133,-0.7424242497220256,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,2020-02-20,Joint,T,AT&amp;T Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.001554037097708072,-0.07459210107712587,-0.3066563057606769,-0.010568345505546972,-0.1176821409618154,-0.34899800358848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,2020-02-21,Joint,T,AT&amp;T Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.012970168868883358,-0.08638127321040479,-0.2713359089879513,-0.03301934982938648,-0.11612451727590367,-0.27980629737847607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,2020-02-21,Joint,PSXP,Phillips 66 Partners LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.015253644297725688,-0.12700706490767555,-0.4810533023714825,-0.03301934982938648,-0.11612451727590367,-0.27980629737847607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,2020-02-21,Joint,PSXP,Phillips 66 Partners LP,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.015253644297725688,-0.12700706490767555,-0.4810533023714825,-0.03301934982938648,-0.11612451727590367,-0.27980629737847607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,2020-02-21,Joint,VIAC,ViacomCBS Inc.,Stock,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.04706298347254756,-0.12915780569598012,-0.4780608676384426,-0.03301934982938648,-0.11612451727590367,-0.27980629737847607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,2020-02-21,Joint,PSXP,Phillips 66 Partners LP,Stock,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.015253644297725688,-0.12700706490767555,-0.4810533023714825,-0.03301934982938648,-0.11612451727590367,-0.27980629737847607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,2020-02-22,Spouse,HQL,Tekla Life Sciences Investors,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/,-0.02919291636674415,-0.042930740096061785,-0.17973666359838636,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,2020-02-22,Spouse,HQL,Tekla Life Sciences Investors,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/,-0.02919291636674415,-0.042930740096061785,-0.17973666359838636,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,2020-02-22,Spouse,BSTZ,BlackRock Science and Technology Trust II,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/,-0.02238438450367819,-0.026763954135271214,-0.1961070038401287,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,2020-02-22,Spouse,BSTZ,BlackRock Science and Technology Trust II,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/,-0.02238438450367819,-0.026763954135271214,-0.1961070038401287,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,2020-02-24,Joint,CZR,Caesars Entertainment Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/c67b2ac7-642e-4601-8d9d-d7b613ec7b5e/,-0.1170027393268268,-0.27877442300964284,-0.7350373060910218,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,2020-02-24,Joint,ARNA,"Arena Pharmaceuticals, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,-0.030136997754767195,-0.04271949856415647,-0.157787950991651,-0.03085578446909676,-0.04611199154780765,-0.24498151082937136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
