PERMNO,date,TICKER,COMNAM,PRC,SHROUT,Market Cap
89436,12/31/2020,PCK,PIMCO CALIFORNIA MUNI INC FD II,9.03,32136,290188.08
89437,12/31/2020,PML,PIMCO MUNICIPAL INCOME FD II,14.3,62921,899770.3
89438,12/31/2020,PNI,PIMCO NEW YORK MUNICIPAL FD II,10.87,11189,121624.43
89443,12/31/2020,WHG,WESTWOOD HOLDINGS GROUP INC,14.5,8373,121408.5
89444,12/31/2020,TRI,THOMSON REUTERS CORP,81.89,497118,40708993.02
89445,12/31/2020,BDSI,BIODELIVERY SCIENCES INTL INC,4.2,101111,424666.2
89447,12/31/2020,CVGW,CALAVO GROWERS INC,69.43,17661,1226203.23
89449,12/31/2020,KIRK,KIRKLANDS INC,17.88,14256,254897.28
89453,12/31/2020,RRGB,RED ROBIN GOURMET BURGERS INC,19.23,15542,298872.66
89455,12/31/2020,RUSHA,RUSH ENTERPRISES INC,41.42,42228,1749083.76
89456,12/31/2020,LYTS,L S I INDUSTRIES INC,8.56,26355,225598.8
89459,12/31/2020,BLE,BLACKROCK MUNICIPAL INCOME TR II,15.42,23558,363264.36
89460,12/31/2020,BFY,BLACKROCK N Y MUN INC TR II,14.5,5005,72572.5
89462,12/31/2020,CAE,C A E INC,27.74,265851,7374706.74
89467,12/31/2020,LQD,ISHARES TRUST,138.13,400600,55334878
89468,12/31/2020,TLT,ISHARES TRUST,157.73,120800,19053784
89469,12/31/2020,IEF,ISHARES TRUST,119.95,123800,14849810
89470,12/31/2020,SHY,ISHARES TRUST,86.38,228400,19729192
89475,12/31/2020,SNY,SANOFI,48.59,204183,9921251.97
89482,12/31/2020,BANC,BANC OF CALIFORNIA INC,14.71,49763,732013.73
89489,12/31/2020,EIM,EATON VANCE MUNICIPAL BD FD,13.6,71953,978560.8
89490,12/31/2020,ENX,EATON VANCE NY MUNICIPAL BD FD,12.28,18118,222489.04
89491,12/31/2020,EVM,EATON VANCE CA MUNICIPAL BD FD,11.75,24994,293679.5
89492,12/31/2020,HPI,HANCOCK JOHN PFD INCOME FD,19.68,26217,515950.56
89505,12/31/2020,ATHE,ALTERITY THERAPEUTICS LTD,1.34,8651,11592.34
89506,12/31/2020,SAIA,SAIA INC,180.8,26156,4729004.8
89508,12/31/2020,KMX,CARMAX INC,94.46,163034,15400191.64
89509,12/31/2020,XEC,CIMAREX ENERGY CO,37.51,101963,3824632.13
89511,12/31/2020,NBW,NEUBERGER BERMAN CA MUNI FD INC,13.6,5551,75493.6
89512,12/31/2020,NBO,NEUBERGER BERMAN NY MUNI FD INC,12.33,5077,62599.41
89513,12/31/2020,NBH,NEUBERGER BERMAN MUNI FD INC,15.2,18814,285972.8
89516,12/31/2020,NKG,NUVEEN GA QUALITY MUNI INCOME FD,13.07,10400,135928
89517,12/31/2020,JPS,NUVEEN PFD & INC SECURITIES FD,9.73,203780,1982779.4
89525,12/31/2020,CMCSA,COMCAST CORP NEW,52.4,4565879,239252059.6
89533,12/31/2020,WYNN,WYNN RESORTS LTD,112.83,107871,12171084.93
89534,12/31/2020,BYM,BLACKROCK INSURED MUN INC TR,15.17,26406,400579.02
89537,12/31/2020,BSE,BLACKROCK NY MUNI INC QUALITY TR,13.63,6520,88867.6
89538,12/31/2020,BAF,BLACKROCK MUNI INC INV QLTY TR,14.925,8749,130578.825
89540,12/31/2020,DKS,DICKS SPORTING GOODS INC,56.21,65733,3694851.93
89543,12/31/2020,SPEU,SPDR INDEX SHARES FUNDS,37.69,4550,171489.5
89545,12/31/2020,FEZ,SPDR INDEX SHARES FUNDS,41.72,44901,1873269.72
89546,12/31/2020,NGS,NATURAL GAS SERVICES GROUP INC,9.48,13469,127686.12
89547,12/31/2020,NRP,NATURAL RESOURCE PARTNERS L P,13.75,12261,168588.75
89548,12/31/2020,DS,DRIVE SHACK INC,2.38,67228,160002.64
89550,12/31/2020,PMX,PIMCO MUNICIPAL INCOME FD III,11.89,33136,393987.04
89551,12/31/2020,PZC,PIMCO CA MUNICIPAL INCOME FD III,10.25,22374,229333.5
89553,12/31/2020,PYN,PIMCO NY MUNICIPAL INCOME FD III,8.93,5728,51151.04
89562,12/31/2020,ADRE,INVESCO BLDRS INDEX FDS TRUST,56.3063,3300,185810.79
89570,12/31/2020,MMLP,MARTIN MIDSTREAM PARTNERS LP,1.43,38853,55559.79
89572,12/31/2020,CEVA,CEVA INC,45.5,22250,1012375
89573,12/31/2020,PKBK,PARKE BANCORP INC,15.6,11852,184891.2
89574,12/31/2020,PRAA,P R A GROUP INC,39.66,45580,1807702.8
89575,12/31/2020,SAFT,SAFETY INSURANCE GROUP INC,77.9,14894,1160242.6
89576,12/31/2020,VBFC,VILLAGE BANK AND TRUST FINL CORP,-34.625,1466,-50760.25
89581,12/31/2020,CHA,CHINA TELECOM CORP LTD,27.55,5310,146290.5
89597,12/31/2020,FSI,FLEXIBLE SOLUTIONS INTL INC,2.49,12241,30480.09
89598,12/31/2020,HPF,JOHN HANCOCK PREFERRED INC FD II,19.01,21337,405616.37
89600,12/31/2020,NKX,NUVEEN CA AMT FREE QU MUN INC FD,15.76,47520,748915.2
89602,12/31/2020,NRK,NUVEEN NY AMT FREE QU MUN INC FD,13.53,87619,1185485.07
89603,12/31/2020,NEA,NUVEEN AMT FREE QLTY MUNI INC FD,15.1,278590,4206709
89606,12/31/2020,SWBI,SMITH & WESSON BRANDS INC,17.75,55981,993662.75
89611,12/31/2020,ACTG,ACACIA RESEARCH CORP,3.94,49279,194159.26
89617,12/31/2020,EQIX,EQUINIX INC,714.17999,89102,63634865.47
89618,12/31/2020,GLNG,GOLAR L N G LTD,9.64,97876,943524.64
89626,12/31/2020,CME,C M E GROUP INC,182.05,358987,65353583.35
89629,12/31/2020,FMN,FEDERATED HERMES PREM MUN INC FD,14.8,11497,170155.6
89630,12/31/2020,IAG,IAMGOLD CORP,3.67,473800,1738846
89635,12/31/2020,PTY,PIMCO CORPORATE & INCOME OPP FD,17.85,106201,1895687.85
89637,12/31/2020,TS,TENARIS S A,15.95,75468,1203714.6
89641,12/31/2020,STX,SEAGATE TECHNOLOGY PLC,62.16,256932,15970893.12
89643,12/31/2020,FCCO,FIRST COMMUNITY CORP SC,16.99,7493,127306.07
89648,12/31/2020,EGO,ELDORADO GOLD CORP NEW,13.27,174799,2319582.73
89649,12/31/2020,FFC,FLAHERTY & CRUMRINE PFD INC SECS,23.43,44413,1040596.59
89653,12/31/2020,PFS,PROVIDENT FINANCIAL SVCS INC,17.96,78391,1407902.36
89655,12/31/2020,NVEC,N V E CORP,56.18,4833,271517.94
89688,12/31/2020,EAD,WELLS FARGO INC OPP FUND,8.16,60623,494683.68
89690,12/31/2020,EZA,ISHARES INC,43.84,9900,434016
89692,12/31/2020,KGC,KINROSS GOLD CORP,7.34,1258300,9235922
89695,12/31/2020,DMLP,DORCHESTER MINERALS LP,10.91,34680,378358.8
89698,12/31/2020,HSON,HUDSON GLOBAL INC,10.5,2685,28192.5
89704,12/31/2020,IHG,INTERCONTINENTAL HOTELS GRP PLC,65.12,14213,925550.56
89707,12/31/2020,NCV,ALLIANZGI CONVERT & INCOME FD,5.74,90374,518746.76
89708,12/31/2020,JPC,NUVEEN PFD & INCOME OPPTYS FUND,9.5,103333,981663.5
89726,12/31/2020,AVK,ADVENT CONVERTIBLE & INCOME FD,16.52,34525,570353
89728,12/31/2020,CUK,CARNIVAL PLC,18.74,7412,138900.88
89730,12/31/2020,EEM,ISHARES TRUST,51.67,546300,28227321
89731,12/31/2020,LEN,LENNAR CORP,61.2,37621,2302405.2
89733,12/31/2020,PHK,PIMCO HIGH INCOME FD,6.05,132113,799283.65
89736,12/31/2020,HTLF,HEARTLAND FINANCIAL USA INC,40.37,36886,1489087.82
89741,12/31/2020,OPHC,OPTIMUMBANK HOLDINGS INC,3.37,2951,9944.87
89744,12/31/2020,CHY,CALAMOS CONVERTIBLE & HI INC FD,14.28,73250,1046010
89745,12/31/2020,HYT,BLACKROCK CORP HI YLD FD VI INC,11.43,121904,1393362.72
89746,12/31/2020,EVV,EATON VANCE LTD DURATION INC F,12.53,116147,1455321.91
89748,12/31/2020,PWC,INVESCO E T F TRUST,105.88,1140,120703.2
89753,12/31/2020,FORM,FORMFACTOR INC,43.02,77388,3329231.76
89756,12/31/2020,MARK,REMARK HOLDINGS INC,1.9,99505,189059.5
89760,12/31/2020,BBL,B H P GROUP PLC,53.03,55972,2968195.16
89764,12/31/2020,ERC,WELLS FARGO MULTI SEC INC FD,12.14,30574,371168.36
89766,12/31/2020,HPS,HANCOCK JOHN PFD INCOME FD III,17.29,31650,547228.5
89773,12/31/2020,JQC,NUVEEN CREDIT STRATEGIES INC FD,6.33,135609,858404.97
89777,12/31/2020,BLW,BLACKROCK LTD DURATION INCOME TR,15.92,35752,569171.84
89778,12/31/2020,CHT,CHUNGHWA TELECOM CO LTD,38.62,23122,892971.64
89780,12/31/2020,NHS,NEUBERGER BERMAN HG YD STRAT FD,11.69,19541,228434.29
89781,12/31/2020,MOH,MOLINA HEALTHCARE INC,212.67999,59300,12611923.41
89783,12/31/2020,MUI,BLACKROCK MUNI INTERM DUR FD INC,14.87,38296,569461.52
89784,12/31/2020,NCZ,ALLIANZGI CONVERT & INC FD II,5.09,76116,387430.44
89786,12/31/2020,MHI,PIONEER MUNICIPAL HIGH INC TRUST,12.44,23899,297303.56
89788,12/31/2020,EHI,WESTERN ASSET GLOBAL HIGH INC FD,10,44107,441070
89789,12/31/2020,AXS,AXIS CAPITAL HOLDINGS LTD,50.39,84321,4248935.19
89790,12/31/2020,TELL,TELLURIAN INC,1.28,330464,422993.92
89792,12/31/2020,CVCO,CAVCO INDUSTRIES INC DEL,175.45,9188,1612034.6
89800,12/31/2020,NTGR,NETGEAR INC,40.63,30282,1230357.66
89803,12/31/2020,AHT,ASHFORD HOSPITALITY TRUST INC,2.59,53208,137808.72
89807,12/31/2020,FVD,FIRST TRUST EXCHANGE TRADED FUND,35.07,289091,10138421.37
89808,12/31/2020,FLC,FLAHERTY & CRUMRINE TOTAL RET FD,23.67,9986,236368.62
89809,12/31/2020,FTF,FRANKLIN LIMITED DURATION INC TR,9.42,22604,212929.68
89810,12/31/2020,GPK,GRAPHIC PACKAGING HOLDING CO,16.94,270783,4587064.02
89812,12/31/2020,GRP,GRANITE REAL ESTATE INVT TRUST,61.15,57847,3537344.05
89814,12/31/2020,PFL,PIMCO INCOME STRATEGY FUND,11.44,32277,369248.88
89823,12/31/2020,GOOD,GLADSTONE COMMERCIAL CORP,18,34268,616824
89824,12/31/2020,PRSC,PROVIDENCE SERVICE CORP,138.63,14184,1966327.92
89826,12/31/2020,TCBI,TEXAS CAPITAL BANCSHARES INC,59.5,50459,3002310.5
89828,12/31/2020,UVSP,UNIVEST FINANCIAL CORP,20.58,29267,602314.86
89833,12/31/2020,BLU,BELLUS HEALTH INC,3.06,60149,184055.94
89841,12/31/2020,CNO,C N O FINANCIAL GROUP INC,22.23,138985,3089636.55
89842,12/31/2020,EVT,EATON VANCE TAX ADVAN DIV IN FD,23.65,73508,1738464.2
89848,12/31/2020,AGG,ISHARES TRUST,118.19,721300,85250447
89852,12/31/2020,JDD,NUVEEN DIVERSIFIED DIV & INC FD,8.77,19737,173093.49
89854,12/31/2020,SHG,SHINHAN FINANCIAL GROUP CO LTD,29.76,14503,431609.28
89855,12/31/2020,WIA,WESTERN ASSET INFLTN-LNKD INC FD,13.64,29153,397646.92
89856,12/31/2020,WF,WOORI FINANCIAL GROUP INC,27.38,1140,31213.2
89857,12/31/2020,MXC,MEXCO ENERGY CORP,6.03,2052,12373.56
89858,12/31/2020,PAA,PLAINS ALL AMERN PIPELINE L P,8.24,728476,6002642.24
89866,12/31/2020,LKQ,L K Q CORP,35.24,304345,10725117.8
89869,12/31/2020,ONEQ,FIDELITY COMMONWEALTH TRUST,501.64999,7230,3626929.428
89875,12/31/2020,ANIP,A N I PHARMACEUTICALS INC,29.04,12348,358585.92
89876,12/31/2020,CRI,CARTERS INC,94.07,43648,4105967.36
89879,12/31/2020,FRA,BLACKROCK FLOATING RT INC STRAT,12.11,35833,433937.63
89880,12/31/2020,IYT,ISHARES TRUST,220.53999,7000,1543779.93
89881,12/31/2020,NRO,NEUBERGER BERMAN REAL ESTATE SEC,4.41,47420,209122.2
89882,12/31/2020,MAV,PIONEER MUNICIPAL HIGH INC ADVNT,11.65,23899,278423.35
89889,12/31/2020,CIDM,CINEDIGM CORP,0.6448,129834,83716.9632
89891,12/31/2020,APYX,APYX MEDICAL CORP,7.2,34275,246780
89892,12/31/2020,EFR,EATON VANCE SENIOR FLTG RATE TR,12.73,36848,469075.04
89893,12/31/2020,GDV,GABELLI DIVIDEND & INCOME TRUST,21.46,90676,1945906.96
89895,12/31/2020,DVY,ISHARES TRUST,96.18,152150,14633787
89897,12/31/2020,NMZ,NUVEEN MUNICIPAL HIGH INC OP FD,14.42,78965,1138675.3
89898,12/31/2020,OMEX,ODYSSEY MARINE EXPLORATION INC,7.1,12208,86676.8
89900,12/31/2020,SNX,SYNNEX CORP,81.44,51544,4197743.36
89901,12/31/2020,WLL,WHITING PETROLEUM CORP NEW,25,38051,951275
89908,12/31/2020,CONN,CONNS INC,11.69,29203,341383.07
89911,12/31/2020,TRQ,TURQUOISE HILL RESOURCES LTD,12.42,201231,2499289.02
89913,12/31/2020,MRLN,MARLIN BUSINESS SVCS CORP,12.24,11975,146574
89915,12/31/2020,MGRC,MCGRATH RENTCORP,67.1,24111,1617848.1
89916,12/31/2020,NXST,NEXSTAR MEDIA GROUP INC,109.19,44045,4809273.55
89921,12/31/2020,OXSQ,OXFORD SQUARE CAPITAL CORP,3.05,49590,151249.5
89922,12/31/2020,XPER,XPERI HOLDING CORP,20.9,105708,2209297.2
89925,12/31/2020,DZSI,D Z S INC,15.47,21640,334770.8
89927,12/31/2020,TCOM,TRIP COM GROUP LTD,33.73,522976,17639980.48
89935,12/31/2020,MEIP,M E I PHARMA INC,2.64,112522,297058.08
89941,12/31/2020,TZOO,TRAVELZOO,9.44,11310,106766.4
89942,12/31/2020,GBLI,GLOBAL INDEMNITY GROUP LLC,28.59,10243,292847.37
89946,12/31/2020,AEL,AMERICAN EQUITY INVT LIFE HLDG C,27.66,92017,2545190.22
89948,12/31/2020,CKX,C K X LANDS INC,9.5149,1942,18477.9358
89949,12/31/2020,LFC,CHINA LIFE INSURANCE CO LTD,11.06,28126,311073.56
89952,12/31/2020,CMP,COMPASS MINERALS INTL INC,61.72,33955,2095702.6
89959,12/31/2020,TIP,ISHARES TRUST,127.65,206800,26398020
89960,12/31/2020,KRO,KRONOS WORLDWIDE INC,14.91,115543,1722746.13
89964,12/31/2020,NNI,NELNET INC,71.24,27170,1935590.8
89965,12/31/2020,NG,NOVAGOLD RESOURCES INC,9.67,329912,3190249.04
89968,12/31/2020,PIPR,PIPER SANDLER COMPANIES,100.9,17868,1802881.2
89970,12/31/2020,EMD,WESTERN ASSET EMERG MKTS DEBT FD,13.9,60746,844369.4
89971,12/31/2020,TPX,TEMPUR SEALY INTERNATIONAL INC,27,206354,5571558
89973,12/31/2020,UTI,UNIVERSAL TECHNICAL INSTITUTE IN,6.46,32647,210899.62
89976,12/31/2020,AUY,YAMANA GOLD INC,5.71,952621,5439465.91
89984,12/31/2020,ETG,EATON VANCE TAX ADV GLOB DIV INC,18.25,76300,1392475
89988,12/31/2020,ITOT,ISHARES TRUST,86.22,374150,32259213
89990,12/31/2020,JTA,NUVEEN TAX ADV TOT RET STRAT FD,9.42,14484,136439.28
89992,12/31/2020,VCR,VANGUARD SECTOR INDEX FUNDS,275.17999,17293,4758687.567
89993,12/31/2020,VDC,VANGUARD SECTOR INDEX FUNDS,173.92,32970,5734142.4
89994,12/31/2020,VFH,VANGUARD SECTOR INDEX FUNDS,72.85,99580,7254403
89995,12/31/2020,VHT,VANGUARD SECTOR INDEX FUNDS,223.73,58914,13180829.22
89996,12/31/2020,VGT,VANGUARD SECTOR INDEX FUNDS,353.79001,117322,41507351.55
89997,12/31/2020,VAW,VANGUARD SECTOR INDEX FUNDS,156.97,14401,2260524.97
89998,12/31/2020,VPU,VANGUARD SECTOR INDEX FUNDS,137.22,31766,4358930.52
89999,12/31/2020,VBK,VANGUARD INDEX FUNDS,267.66,53970,14445610.2
90000,12/31/2020,VBR,VANGUARD INDEX FUNDS,142.21001,125373,17829295.58
90001,12/31/2020,VO,VANGUARD INDEX FUNDS,206.77,200705,41499772.85
90002,12/31/2020,VV,VANGUARD INDEX FUNDS,175.74001,121189,21297756.07
90003,12/31/2020,VUG,VANGUARD INDEX FUNDS,253.34,269674,68319211.16
90004,12/31/2020,VTV,VANGUARD INDEX FUNDS,118.96,516696,61466156.16
90005,12/31/2020,VB,VANGUARD INDEX FUNDS,194.67999,192147,37407176.04
90011,12/31/2020,MGLN,MAGELLAN HEALTH INC,82.84,25607,2121283.88
90012,12/31/2020,PETS,PETMED EXPRESS INC,32.06,20272,649920.32
90029,12/31/2020,DVAX,DYNAVAX TECHNOLOGIES CORP,4.45,110173,490269.85
90031,12/31/2020,ONCT,ONCTERNAL THERAPEUTICS INC,4.9,22347,109500.3
90037,12/31/2020,HTH,HILLTOP HOLDINGS INC,27.51,90238,2482447.38
90038,12/31/2020,AIZ,ASSURANT INC,136.22,59318,8080297.96
90041,12/31/2020,HTD,JOHN HANCOCK TAX ADV DIV INC FD,21.04,35401,744837.04
90042,12/31/2020,IGR,CBRE CLARION GLOB RL EST INC FD,6.88,116590,802139.2
90047,12/31/2020,UTG,REAVES UTILITY INCOME FUND,32.79,51439,1686684.81
90050,12/31/2020,SCD,L M P CAPITAL & INCOME FUND INC,11.65,17983,209501.95
90056,12/31/2020,TYG,TORTOISE ENERGY INFRASTRUCT CORP,20.1,13433,270003.3
90057,12/31/2020,WIW,WESTERN ASSET INFTN-LNKD OP&IN F,12.41,61184,759293.44
90063,12/31/2020,CSQ,CALAMOS STRATEGIC TOT RETURN FD,15.79,154905,2445949.95
90066,12/31/2020,UTF,COHEN & STEERS INFRA FD INC,25.82,93523,2414763.86
90068,12/31/2020,MFD,MACQUARIE FIRST TR GLOB INFRASTR,8.37,8547,71538.39
90071,12/31/2020,NRG,N R G ENERGY INC,37.55,244221,9170498.55
90073,12/31/2020,JFR,NUVEEN FLOATING RATE INCOME FUND,8.74,56918,497463.32
90077,12/31/2020,COHN,COHEN & CO INC NEW,16.335,1334,21790.89
90081,12/31/2020,CUTR,CUTERA INC,24.11,17633,425131.63
90082,12/31/2020,CVCY,CENTRAL VALLEY COMM BANCORP,14.89,12508,186244.12
90088,12/31/2020,MCHX,MARCHEX INC,1.96,34910,68423.6
90090,12/31/2020,SBNY,SIGNATURE BANK NEW YORK N Y,135.28999,53569,7247349.474
90092,12/31/2020,SBRA,SABRA HEALTHCARE REIT INC,17.37,206928,3594339.36
90097,12/31/2020,UCTT,ULTRA CLEAN HOLDINGS INC,31.15,40500,1261575
90098,12/31/2020,CYCC,CYCLACEL PHARMACEUTICALS INC,7.81,4864,37987.84
90101,12/31/2020,SVRA,SAVARA INC,1.15,54141,62262.15
90102,12/31/2020,ABR,ARBOR REALTY TRUST INC,14.18,123395,1749741.1
90103,12/31/2020,CII,BLACKROCK ENHANCED CAP & INC FD,17.4,44121,767705.4
90105,12/31/2020,ETO,EATON VANCE TAX ADV GLOB DIV OPP,25.27,15681,396258.87
90108,12/31/2020,ERH,WELLS FARGO UTIL & HI INC FD,12.85,9265,119055.25
90114,12/31/2020,LGI,LAZARD GLOB TOT RET & INC FD INC,17.81,13011,231725.91
90118,12/31/2020,SA,SEABRIDGE GOLD INC,21.07,74129,1561898.03
90120,12/31/2020,AGO,ASSURED GUARANTY LTD,31.49,80806,2544580.94
90121,12/31/2020,AINV,APOLLO INVESTMENT CORP,10.625,65259,693376.875
90125,12/31/2020,CORT,CORCEPT THERAPEUTICS INC,26.16,116173,3039085.68
90126,12/31/2020,CYTK,CYTOKINETICS INC,20.78,70779,1470787.62
90160,12/31/2020,FCT,FIRST TRUST SR FLTG RT INC FD II,11.62,26667,309870.54
90161,12/31/2020,GLU,GABELLI GLOBAL UTIL & INCOME TR,18.42,5369,98896.98
90162,12/31/2020,GNW,GENWORTH FINANCIAL INC,3.78,505595,1911149.1
90164,12/31/2020,GHL,GREENHILL & CO INC,12.14,18972,230320.08
90170,12/31/2020,OGEN,ORAGENICS INC,0.449,91767,41203.383
90175,12/31/2020,XPO,X P O LOGISTICS INC,119.2,91416,10896787.2
90177,12/31/2020,ACAD,ACADIA PHARMACEUTICALS,53.46,158978,8498963.88
90178,12/31/2020,ALNY,ALNYLAM PHARMACEUTICALS INC,129.97,116181,15100044.57
90179,12/31/2020,ANGO,ANGIODYNAMICS INC,15.33,37953,581819.49
90188,12/31/2020,NUVA,NUVASIVE INC,56.33,51284,2888827.72
90194,12/31/2020,SP,S P PLUS CORP,28.83,23088,665627.04
90199,12/31/2020,CBRE,C B R E GROUP INC,62.72,335456,21039800.32
90202,12/31/2020,EFT,EATON VANCE FLOATING RATE INC TR,13.16,39864,524610.24
90205,12/31/2020,FEN,FIRST TRUST ENERGY INC & GR FD,10.7,20021,214224.7
90213,12/31/2020,MGI,MONEYGRAM INTERNATIONAL INC,5.465,72518,396310.87
90214,12/31/2020,NYMT,NEW YORK MORTGAGE TRUST INC,3.69,377744,1393875.36
90215,12/31/2020,CRM,SALESFORCE COM INC,222.53,915000,203614950
90219,12/31/2020,SFL,S F L CORP LTD,6.28,120907,759295.96
90221,12/31/2020,BOCH,BANK OF COMMERCE HOLDINGS,9.9,16787,166191.3
90223,12/31/2020,DRAD,DIGIRAD CORP,3.59,4760,17088.4
90227,12/31/2020,LBTYA,LIBERTY GLOBAL PLC,24.22,181313,4391400.86
90228,12/31/2020,LBTYB,LIBERTY GLOBAL PLC,24.5237,12561,308042.1957
90244,12/31/2020,GLV,CLOUGH GLOBAL DIV & INCOME FUND,10.365,8408,87148.92
90248,12/31/2020,DPZ,DOMINOS PIZZA INC,383.45999,39400,15108323.61
90249,12/31/2020,ENS,ENERSYS,83.06,42577,3536445.62
90253,12/31/2020,HEP,HOLLY ENERGY PARTNERS L P,14.2,105440,1497248
90256,12/31/2020,JKE,ISHARES TRUST,289.88,6500,1884220
90257,12/31/2020,JKD,ISHARES TRUST,216.81,4000,867240
90258,12/31/2020,JKF,ISHARES TRUST,112.26,4850,544461
90259,12/31/2020,JKG,ISHARES TRUST,234.17999,3400,796211.966
90260,12/31/2020,JKH,ISHARES TRUST,382.48001,4050,1549044.041
90261,12/31/2020,JKI,ISHARES TRUST,156.42,2450,383229
90263,12/31/2020,JKJ,ISHARES TRUST,197.3445,1100,217078.95
90264,12/31/2020,JKK,ISHARES TRUST,303.5,2300,698050
90265,12/31/2020,JKL,ISHARES TRUST,140.87,2300,324001
90266,12/31/2020,LPL,L G DISPLAY CO LTD,8.44,20891,176320.04
90267,12/31/2020,MCN,MADISON COVERED CALL & EQ STR FD,6.75,20947,141392.25
90269,12/31/2020,JRO,NUVEEN FLOATING RATE INC OPP FD,8.66,40541,351085.06
90276,12/31/2020,BLKB,BLACKBAUD INC,57.56,49568,2853134.08
90285,12/31/2020,MNKD,MANNKIND CORP,3.13,232601,728041.13
90288,12/31/2020,NURO,NEUROMETRIX INC,3.16,3785,11960.6
90291,12/31/2020,PSEC,PROSPECT CAPITAL CORP,5.41,380593,2059008.13
90298,12/31/2020,TOPS,TOP SHIPS INC,1.21,39832,48196.72
90300,12/31/2020,ACC,AMERICAN CAMPUS COMMUNITIES INC,42.77,137632,5886520.64
90302,12/31/2020,BGT,BLACKROCK FLOATING RATE INC TR,11.79,22699,267621.21
90303,12/31/2020,CNS,COHEN & STEERS INC,74.3,47786,3550499.8
90305,12/31/2020,EXR,EXTRA SPACE STORAGE INC,115.86,129235,14973167.1
90306,12/31/2020,FFA,FIRST TRUST ENHANCED EQ INC FUND,17.62,19983,352100.46
90307,12/31/2020,KRG,KITE REALTY GROUP TRUST,14.96,84204,1259691.84
90312,12/31/2020,WLK,WESTLAKE CHEMICAL CORP,81.6,127722,10422115.2
90313,12/31/2020,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,6.24,30852,192516.48
90314,12/31/2020,CVGI,COMMERCIAL VEHICLE GROUP INC,8.65,30835,266722.75
90319,12/31/2020,GOOGL,ALPHABET INC,1752.64001,300644,526920703.2
90325,12/31/2020,STXS,STEREOTAXIS INC,5.09,73686,375061.74
90329,12/31/2020,NEN,NEW ENGLAND REALTY ASSOC L P,50.1569,2922,146558.4618
90340,12/31/2020,KYN,KAYNE ANDERSON ENERGY INFR FD IN,5.75,126448,727076
90346,12/31/2020,TTM,TATA MOTORS LTD,12.6,87400,1101240
90347,12/31/2020,VDE,VANGUARD SECTOR INDEX FUNDS,51.86,64165,3327596.9
90348,12/31/2020,VIS,VANGUARD SECTOR INDEX FUNDS,169.99001,22614,3844154.086
90349,12/31/2020,VOX,VANGUARD SECTOR INDEX FUNDS,120.2,27242,3274488.4
90350,12/31/2020,VNQ,VANGUARD INDEX FUNDS,84.93,364966,30996562.38
90353,12/31/2020,BECN,BEACON ROOFING SUPPLY INC,40.19,68991,2772748.29
90358,12/31/2020,SFST,SOUTHERN FIRST BANCSHARES INC,35.35,7738,273538.3
90361,12/31/2020,JOBS,51JOB INC,70,39443,2761010
90366,12/31/2020,STON,STONEMOR INC,2.63,117871,310000.73
90371,12/31/2020,BBW,BUILD A BEAR WORKSHOP INC,4.27,15960,68149.2
90373,12/31/2020,DLR,DIGITAL REALTY TRUST INC,139.50999,280165,39085816.35
90376,12/31/2020,EOI,EATON VANCE ENHANCED EQU INC FD,16.17,39324,635869.08
90377,12/31/2020,ONTO,ONTO INNOVATION INC,47.55,48831,2321914.05
90383,12/31/2020,FXI,ISHARES TRUST,46.43,87900,4081197
90384,12/31/2020,MTL,MECHEL P A O,2.05,66840,137022
90386,12/31/2020,MOS,MOSAIC COMPANY NEW,23.01,379090,8722860.9
90389,12/31/2020,BXMX,NUVEEN S P 500 BUY WRITE INC FD,12.88,104087,1340640.56
90390,12/31/2020,PFN,PIMCO INCOME STRATEGY FUND II,9.93,72867,723569.31
90394,12/31/2020,SHO,SUNSTONE HOTEL INVESTORS INC NEW,11.33,215636,2443155.88
90396,12/31/2020,CUBE,CUBESMART,33.61,195266,6562890.26
90400,12/31/2020,ADES,ADVANCED EMISSIONS SOLUTIONS INC,5.5,18548,102014
90401,12/31/2020,ARCC,ARES CAPITAL CORP,16.89,422622,7138085.58
90409,12/31/2020,HURN,HURON CONSULTING GROUP INC,58.95,22871,1348245.45
90412,12/31/2020,JRJC,CHINA FIN ONLINE CO LTD,7.99,2202,17593.98
90423,12/31/2020,INVA,THERAVANCE INC,12.39,101392,1256246.88
90427,12/31/2020,TXRH,TEXAS ROADHOUSE INC,78.16,69483,5430791.28
90430,12/31/2020,FENC,FENNEC PHARMACEUTICALS INC,7.45,25810,192284.5
90432,12/31/2020,ITCB,ITAU CORPBANCA,4.95,793,3925.35
90433,12/31/2020,NGD,NEW GOLD INC,2.19,676400,1481316
90434,12/31/2020,FAM,FIRST TRUST ABERDEEN GLB OPP INC,10.55,12756,134575.8
90436,12/31/2020,HALO,HALOZYME THERAPEUTICS INC,42.71,135183,5773665.93
90440,12/31/2020,NP,NEENAH INC,55.32,16802,929486.64
90443,12/31/2020,NAK,NORTHERN DYNASTY MINERALS LTD,0.322,509047,163913.134
90444,12/31/2020,ORA,ORMAT TECHNOLOGIES INC,90.28,55219,4985171.32
90448,12/31/2020,GLD,SPDR GOLD TRUST,178.36,400900,71504524
90454,12/31/2020,MKTX,MARKETAXESS HLDGS INC,570.56,37963,21660169.28
90455,12/31/2020,MPWR,MONOLITHIC PWR SYS INC,366.23001,45097,16515874.76
