,transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,Senator,Party,Born,Occupation(s),Assumed office,age,in_office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
1038,2020-08-21,Spouse,"United Parcel Service, Inc.",Purchase,"$50,001 - $100,000",Ron L Wyden,UPS,,Purchase,3,120442535600.0,0.008300383575426,0.0100436835474337,-130.7483695505635,0.0209394453876627,0.0326301969880724,-876.8122154065202,0.015846066779853,-0.0471688115955679,4726.147385595755,-0.0032591664055154,0.0034411358997608,-502.52602304686764,-0.0106383594227723,0.0072075544420888,-1338.4524628215224,0.3395384097035041,0.0369777962283501,22692.19729094328,0.065,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1039,2020-08-25,Spouse,"United Parcel Service, Inc.",Purchase,"$50,001 - $100,000",Ron L Wyden,UPS,,Purchase,3,120442535600.0,-0.0008802817454904,0.0101956661884876,-830.7016330223246,0.0226986935801494,0.0241112550165234,-105.94281400876818,0.0445171682920755,-0.0421533154064617,6500.32961263214,-0.0081697531543654,0.0035963255694666,-882.461787326762,-0.0059379957536098,0.0158830366572462,-1636.5883413304055,0.3438106463878325,0.0709005700282681,20468.392182005507,0.065,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1040,2020-11-05,Spouse,"United Parcel Service, Inc.",Sale (Full),"$1,001 - $15,000",William Cassidy,UPS,,Sale,1,120442535600.0,-0.025189471753485,0.0002877124015439,-203.83021183230872,0.0027512839325017,-0.0075659815693145,82.5432826472813,-0.0173025189532891,-0.0546368699169623,298.69347488486744,-0.0060278016976258,-0.0194601909718188,107.4658303881803,-0.0136341100644521,-0.0605236683977268,375.13991144536345,0.0341896053032414,-0.0444814710126602,629.4079460653708,0.054,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1041,2020-01-10,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.0113679424024252,0.0069762812562206,-146.76296138099573,0.0204622963243652,0.0196824230174406,6.2393763920502625,0.0879120879120878,0.0349426554580671,423.78194434839185,-0.0469483568075116,-0.0028552233792407,-352.7671139928813,-0.055813953488372,0.0094285670123808,-521.9727852662728,-0.0119805316360912,0.041260092603222,-425.951614226626,0.509,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1042,2020-01-13,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,0.0141816788041395,-0.0015145386587512,125.57758781185785,0.012265235722499,0.0099326973081963,18.661473583627952,0.0816404752778843,0.0260969000617372,444.3763735167841,-0.0113679424024252,0.0069762812562206,-146.76296138099573,-0.0906239107703031,0.0128916790911441,-828.1764766865091,-0.0457205559619604,0.0496756604905954,-763.2174297286734,0.509,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1043,2020-01-13,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,0.0141816788041395,-0.0015145386587512,125.57758781185785,0.012265235722499,0.0099326973081963,18.661473583627952,0.0816404752778843,0.0260969000617372,444.3763735167841,-0.0113679424024252,0.0069762812562206,-146.76296138099573,-0.0906239107703031,0.0128916790911441,-828.1764766865091,-0.0457205559619604,0.0496756604905954,-763.2174297286734,0.509,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1044,2020-01-21,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,0.0015145778114349,0.0002890878375325,9.80453253620535,0.012873911397198,-0.0134154824604989,210.32829555850486,0.0833017796289283,0.0051072184630764,625.5955866073973,-0.0193093204604529,-0.0026519542770645,-133.2672581501989,0.012265235722499,0.0099326973081963,18.661473583627952,-0.0364830353885442,0.0401782917569819,-613.3289478277824,0.509,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1045,2020-03-04,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.07803738317757,-0.0339220221588948,-352.9449458299101,-0.2598130841121495,-0.1241933216617893,-1085.0259094841067,-0.4032710280373831,-0.2049346350938621,-1586.79031174464,-0.0747946389969735,0.0422025924211801,-936.0363499609387,-0.1412520064205459,0.0044057386912421,-1165.33478976686,-0.1640625000000001,-0.0295766264044248,-1075.9542317014002,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1046,2020-03-04,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.07803738317757,-0.0339220221588948,-352.9449458299101,-0.2598130841121495,-0.1241933216617893,-1085.0259094841067,-0.4032710280373831,-0.2049346350938621,-1586.79031174464,-0.0747946389969735,0.0422025924211801,-936.0363499609387,-0.1412520064205459,0.0044057386912421,-1165.33478976686,-0.1640625000000001,-0.0295766264044248,-1075.9542317014002,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1047,2020-03-04,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.07803738317757,-0.0339220221588948,-352.9449458299101,-0.2598130841121495,-0.1241933216617893,-1085.0259094841067,-0.4032710280373831,-0.2049346350938621,-1586.79031174464,-0.0747946389969735,0.0422025924211801,-936.0363499609387,-0.1412520064205459,0.0044057386912421,-1165.33478976686,-0.1640625000000001,-0.0295766264044248,-1075.9542317014002,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1048,2020-03-05,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.0334515965534718,-0.0170539097997977,-131.18969287276963,-0.2589964521033959,-0.1796662632195084,-634.681176165542,-0.2230106436898125,-0.1191359616923617,-831.0493933206044,-0.0780373831775699,-0.0339220221588947,-352.9449458299101,-0.187731576780568,0.0151673850864118,-1623.293144416772,-0.2478078536027449,-0.0692476269037095,-1428.571093705632,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1049,2020-03-05,Joint,"Urban Outfitters, Inc.",Purchase,"$1,001 - $15,000","David A Perdue , Jr",URBN,,Purchase,1,2503321600.0,-0.0334515965534718,-0.0170539097997977,-131.18969287276963,-0.2589964521033959,-0.1796662632195084,-634.681176165542,-0.2230106436898125,-0.1191359616923617,-831.0493933206044,-0.0780373831775699,-0.0339220221588947,-352.9449458299101,-0.187731576780568,0.0151673850864118,-1623.293144416772,-0.2478078536027449,-0.0692476269037095,-1428.571093705632,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1050,2020-04-14,Joint,"Urban Outfitters, Inc.",Sale (Full),"$100,001 - $250,000","David A Perdue , Jr",URBN,,Sale,4,2503321600.0,0.0720867208672085,0.0220304561393644,6257.058119112864,0.0823848238482384,0.0384742415831008,5488.84473843332,0.1495934959349593,-0.002262777313198,18982.110084156284,-0.0400225479143179,-0.0305725241976657,-1181.257689593371,-0.2035225048923679,-0.0684691854877463,-16881.73245223739,-0.2619699042407659,-0.1473087590299278,-14332.700481927368,0.58,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1051,2020-04-16,Joint,"United Rentals, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",URI,,Sale,1,16729291670.0,-0.0659563673262304,-0.0267935918272579,-313.3217853795295,-0.0525621511922882,0.0006251004625743,-425.52460686472824,-0.3123287671232879,-0.0551374328017002,-2057.6592702398625,0.0504865593987861,-0.0058167107381006,450.45431273016203,0.1172518810462199,-0.0180255856406228,1082.2873722280858,-0.1840682446233328,-0.1732596296094513,-86.47432441855895,0.461,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1052,2020-04-14,Joint,U.S. Bancorp,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",USB,,Sale,2,70184946420.0,0.0689944134078212,0.0220304561393644,1526.3520932034771,0.085754189944134,0.0384742415831008,1536.6219617077595,0.1293296089385474,-0.002262777313198,4276.818349374852,0.0269094862734439,-0.0305725241976657,1868.1940813162976,-0.0416060517893512,-0.0684691854877463,873.0652767646899,-0.1325529895602657,-0.1473087590299278,479.56988564874985,0.504,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1053,2020-08-21,Self,U.S. Bancorp,Purchase,"$1,001 - $15,000",Jerry Moran,USB,,Purchase,1,70184946420.0,0.0437375745526837,0.0100436835474337,269.5679749875026,0.0565180346492473,0.0326301969880724,191.114645208229,-0.0201647259301335,-0.0471688115955679,216.04618736630792,-0.0112327997753439,0.0034411358997608,-117.39882236867516,-0.0680254102699841,0.0072075544420888,-601.9013341789392,-0.0289575289575287,0.0369777962283501,-527.5155691496242,0.827,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1054,2020-03-20,Spouse,Visa Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,V,,Purchase,2,370895430200.0,-0.0755294558332765,-0.0292938583551706,-1502.6800358371806,0.1003200980726009,0.1026282907866649,-75.01741730343703,0.1345774024381938,0.2144933446713985,-2597.308080550269,-0.03559934318555,-0.0433595225347492,252.2097089386486,-0.1649320366262867,-0.1497960177350222,-491.9281819755386,-0.3116590877127185,-0.3193095403334169,248.64353539900836,0.086,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1055,2020-04-06,Spouse,Visa Inc.,Purchase,"$15,001 - $50,000",Ron L Wyden,V,,Purchase,2,370895430200.0,-0.0050165250236071,-0.0016030454108602,-110.93979415408063,0.0305712936732767,0.0684691854877463,-1231.7004329161691,0.0783758262511804,0.0816577066314272,-106.66275329820787,0.1158379245414602,0.0703313041207078,1478.9879169846602,0.0233737377922487,0.0140978051891191,301.4724475680103,-0.0937099329423443,-0.1191359616923616,826.3586473899373,0.086,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1056,2020-04-13,Self,Visa Inc.,Sale (Partial),"$50,001 - $100,000",James M Inhofe,V,,Sale,3,370895430200.0,-0.0333155196570496,-0.0305725241976657,-205.72603095151467,0.0282265797842133,-0.022280319955968,3788.0427339634753,-0.0479317682743494,-0.0211360681916115,-2009.6909040553837,0.0270596464966318,0.0101045945616564,1271.6373726491152,-0.1128745398172843,-0.1096899925662506,-238.8426361011455,0.0228967331598726,-0.0073867905945179,2271.2794233411646,0.086,Jim Inhofe,Republican,1934-11-17,"Specialist Fourth Class, U.S. Army; Businessman; Real estate developer; Corporate executive",1994-11-16,86,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1057,2020-04-14,Joint,Visa Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",V,,Sale,2,370895430200.0,0.0495933455503377,0.0220304561393644,895.8076873013345,0.0806894971939068,0.0384742415831008,1372.0169149789972,-0.0359637498568319,-0.002262777313198,-1095.2984581543735,-0.0333155196570496,-0.0305725241976657,-89.14872392770319,-0.0305712936732767,-0.0684691854877463,1231.7004329161691,-0.0908295852073963,-0.1473087590299278,1835.6013888191817,0.086,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1058,2020-08-21,Spouse,Visa Inc.,Sale (Full),"$1,001 - $15,000",Jerry Moran,V,,Sale,1,370895430200.0,-0.0111693528633713,-0.0100436835474337,-9.005917362158769,-0.0567286043207759,-0.0326301969880724,-192.79930786529434,0.0429138294224268,0.0471688115955679,-34.041984876215366,9.791820220028669e-05,-0.0034411358997608,28.31420234273898,-0.0380899104963385,-0.0072075544420888,-247.07428961202473,-0.0265010560193099,-0.0369777962283501,83.81916004242612,0.085,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1059,2020-08-21,Self,Visa Inc.,Sale (Full),"$1,001 - $15,000",Jerry Moran,V,,Sale,1,370895430200.0,-0.0111693528633713,-0.0100436835474337,-9.005917362158769,-0.0567286043207759,-0.0326301969880724,-192.79930786529434,0.0429138294224268,0.0471688115955679,-34.041984876215366,9.791820220028669e-05,-0.0034411358997608,28.31420234273898,-0.0380899104963385,-0.0072075544420888,-247.07428961202473,-0.0265010560193099,-0.0369777962283501,83.81916004242612,0.085,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1060,2020-11-16,Spouse,Visa Inc.,Purchase,"$15,001 - $50,000",Pat Roberts,V,,Purchase,2,370895430200.0,-0.0093558533145273,-0.004791957892531,-148.32888316259076,-0.0213446168312176,-0.0135983523164345,-251.75746986270815,-0.0071462623413257,0.0263502540730264,-1088.6535317246537,0.0105473204104902,0.0116480481988199,-35.774203484609416,9.408501476793064e-05,0.0215209125475284,-696.3826082284794,0.0658982711099973,0.0412161890599251,802.1800076683683,0.086,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1061,2020-11-20,Spouse,Visa Inc.,Purchase,"$1,001 - $15,000",Thomas R Carper,V,,Purchase,1,370895430200.0,0.020992740827938,0.0056359169538502,122.86226940463864,0.0317344025897587,0.0180152577342771,109.76001841628053,0.0069648813027272,0.0372364049314977,-242.18732479197837,-0.0177771827442702,-0.0067925413261786,-87.88262366544105,-0.0313568985176737,-0.0077012119437123,-189.2573204349782,0.0274656567789979,0.0355051287126406,-64.31979520510843,0.086,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1062,2020-05-26,Spouse,Marriott Vacations Worldwide Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,VAC,,Purchase,2,5634664860.0,0.0677562506764801,0.0148273430109935,1720.2159635821472,0.0326875202944041,0.0297649886187776,94.98374072369906,-0.1294512393116137,0.0307476844810932,-5206.54512272487,0.0265555555555556,0.0122891607031079,463.6649659019765,0.0763047530288909,0.0128169104678206,2063.3866271560655,0.2059783318104686,0.0693294731574807,4441.156230651433,1.337,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1063,2020-05-27,Spouse,Marriott Vacations Worldwide Corporation,Purchase,"$15,001 - $50,000",Ron L Wyden,VAC,,Purchase,2,5634664860.0,-0.0505828687278256,-0.0021079466294262,-1575.4592056590297,-0.0099341104916371,0.0285692641619428,-1251.3789279286768,-0.2143943233654334,-0.0089192491757599,-6678.04264870148,0.0677562506764801,0.0148273430109935,1720.2159635821472,0.1274285714285714,0.0387247086837225,2882.9198911389585,0.3236280692338655,0.0702884296763186,8233.664955440054,1.337,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1064,2020-08-03,Spouse,Marriott Vacations Worldwide Corporation,Sale (Full),"$15,001 - $50,000",Ron L Wyden,VAC,,Sale,2,5634664860.0,-0.0651044812175383,-0.0036119601409574,-1998.5376812494142,-0.1490518178523974,-0.0199902264607949,-4194.566251022774,-0.1610097837903128,-0.0868782648022072,-2409.3114328729225,0.0220883534136545,-0.0071810266819927,951.2694877985818,0.0679950467184508,-0.0170401400254984,2763.686086771721,0.0048082702247864,-0.0573677893101745,2020.7530229159968,0.885,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1065,2020-03-09,Spouse,V.F. Corporation,Purchase,"$1,001 - $15,000",William Cassidy,VFC,,Purchase,1,33310241640.0,0.0443981407276805,0.0493963357800302,-39.98805951632298,-0.1069081583587113,-0.131229610858674,194.5837807259508,-0.0705241224555216,0.0012451939881161,-574.1904162073242,-0.110366462284329,-0.0759696807597977,-275.19145058701184,-0.1642330877427998,-0.1112117868249288,-424.19691799342695,-0.2625295508274231,-0.1763672185420534,-689.3417394491003,0.116,Bill Cassidy,Republican,1957-09-28,Physician,2015-01-03,63,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1066,2020-02-21,Joint,ViacomCBS Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Purchase,1,21051154800.0,-0.0470629865534324,-0.0335135944873044,-108.40191122505706,-0.1291578202406228,-0.1149067485581605,-114.01569899553964,-0.4780608634111819,-0.2667725264025167,-1690.412340237826,-0.0351655855240694,-0.0105181087562958,-197.1921378805719,-0.1921097770154372,-0.0107263318256992,-1451.158253240498,-0.2703330751355537,0.0051072184630764,-2203.660068935841,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1067,2020-02-24,Joint,ViacomCBS Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Purchase,1,21051154800.0,-0.058299294467137,-0.030280015747592,-224.16823939571898,-0.097289268473821,-0.0420535108140698,-441.91367915683867,-0.4526550315633123,-0.2325962757564579,-1760.5800758327387,-0.0470629865534324,-0.0335135944873044,-108.40191122505706,-0.2301315037164093,-0.0456398513679826,-1476.025464613587,-0.2996098829648895,-0.0288582825317981,-2166.1481792649474,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1068,2020-02-25,Joint,ViacomCBS Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Purchase,1,21051154800.0,-0.0362776025236591,-0.0037785187055856,-260.0089200864971,-0.0899053627760252,-0.0399078067009568,-400.00544737858394,-0.4483438485804416,-0.1592412274112031,-2312.965520664492,-0.058299294467137,-0.030280015747592,-224.16823939571898,-0.2774928774928775,-0.0718276468790518,-1645.4246775259123,-0.3144092998107597,-0.0593377316165194,-2040.7000813380187,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1069,2020-02-25,Joint,ViacomCBS Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Purchase,1,21051154800.0,-0.0362776025236591,-0.0037785187055856,-260.0089200864971,-0.0899053627760252,-0.0399078067009568,-400.00544737858394,-0.4483438485804416,-0.1592412274112031,-2312.965520664492,-0.058299294467137,-0.030280015747592,-224.16823939571898,-0.2774928774928775,-0.0718276468790518,-1645.4246775259123,-0.3144092998107597,-0.0593377316165194,-2040.7000813380187,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1070,2020-02-26,Joint,ViacomCBS Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Purchase,1,21051154800.0,-0.0225040916530278,-0.0441632786653787,173.2843256923134,-0.0548281505728314,0.0044057386912421,-473.90073105722,-0.4766775777414076,-0.1844826866983914,-2337.705225789651,-0.0362776025236591,-0.0037785187055856,-260.0089200864971,-0.3148303896832071,-0.079665697030551,-1881.4351235675742,-0.3171276892986867,-0.054341262399597,-2102.4228084061674,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1071,2020-03-27,Joint,ViacomCBS Inc.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",VIAC,,Sale,1,21051154800.0,-0.1012509773260361,-0.0335160359949164,-541.9133981196223,0.0281469898358092,0.0207832474906254,58.91362063264219,-0.4847537138389366,-0.1566180202796021,-2625.2496163214555,0.0857755539671194,0.0336873163071707,416.7319453984196,-0.0685045948203841,-0.1026282907866649,273.00662957822874,0.4766775777414076,0.1844826866983915,2337.7052257896503,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1072,2020-04-14,Joint,ViacomCBS Inc.,Sale (Full),"$50,001 - $100,000","David A Perdue , Jr",VIAC,,Sale,3,21051154800.0,0.0657652120467117,0.0220304561393644,3280.1285604289933,0.068838352796558,0.0384742415831008,2277.3235230648893,-0.054701905347265,-0.002262777313198,-3932.960822119042,-0.0130759651307597,-0.0305725241976657,1312.2506782974835,-0.1671449067431851,-0.0684691854877463,-7400.728432018531,-0.0080545229244113,-0.1473087590299278,10444.137335031783,,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1073,2020-11-20,Spouse,Viavi Solutions Inc.,Purchase,"$1,001 - $15,000",Thomas R Carper,VIAV,,Purchase,1,3429185150.0,0.0135184508586041,0.0056359169538502,63.06421250498359,-0.010230179028133,0.0180152577342771,-225.9776168176628,0.0690537084398976,0.0372364049314977,254.55433671895338,0.0051413881748072,-0.0067925413261786,95.47740297263769,0.0316622691292876,-0.0077012119437123,314.92753032453567,0.0567567567567568,0.0355051287126406,170.02365016695086,0.289,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1074,2020-04-17,Spouse,Vulcan Materials Company,Purchase,"$50,001 - $100,000",Ron L Wyden,VMC,,Purchase,3,19652706410.0,-0.0359725073640989,-0.0178809974396081,-1356.8722900917721,-0.0892618048736945,-0.0131567961705444,-5707.913705240601,-0.1157725609211818,0.0168304018701992,-9945.288510834971,0.0545985126612067,0.0267935918272579,2085.382965006577,-0.0094606542882405,0.0303747195159542,-2987.6729530015045,0.2047531992687385,0.1365536001644796,5115.00403261897,0.328,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1075,2020-06-04,Spouse,Vulcan Materials Company,Purchase,"$50,001 - $100,000",Ron L Wyden,VMC,,Purchase,3,19652706410.0,0.0289290450928381,0.026211704981766,203.80186700045553,-0.0957393899204244,-0.0354233938985011,-4523.7298596422515,0.0168269230769231,0.0105932816039326,467.5262272950165,0.0195216766669483,-0.003368696103264,1716.7894029523152,0.0930506478209658,0.027269756710994,4933.599723693433,0.0797458158059607,0.0948415964878954,-1132.1910990354434,0.436,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1076,2020-06-05,Spouse,Vulcan Materials Company,Purchase,"$15,001 - $50,000",Ron L Wyden,VMC,,Purchase,2,19652706410.0,-0.0005639249174251,0.0120415913936748,-409.68558286890556,-0.0969950857971481,-0.0477843910167098,-1599.3721857116318,-0.040360911947152,-0.0075111226607971,-1067.6345767011776,0.0289290450928381,0.0262117049817662,88.31491227988904,0.145956425406204,0.0491474258534774,3146.3408899633905,0.1489263235838576,0.1134728284363624,1152.2563190411645,0.436,Ron Wyden,Democratic,1949-05-03,Teacher; Nonprofit organization executive,1996-02-05,71,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1077,2020-03-24,Spouse,Vodafone Group Plc,Sale (Full),"$1,001 - $15,000",Thomas R Carper,VOD,,Sale,1,6333708960.0,-0.0476190476190476,-0.0115350197970849,-288.6902645896126,-0.0576036866359446,-0.0560856116665917,-12.145358792307077,-0.0476190476190476,-0.1591162613950714,892.0334588150777,-0.0382775119617224,-0.0938276571019933,444.42893619473733,0.0045871559633028,0.0323660934923829,-222.24538970140534,0.3509471585244267,0.2667725264025167,673.4391442913409,,Tom Carper,Democratic,1947-01-23,"U.S. Navy officer; Staff, Delaware Office of Economic Development",2001-01-03,73,19,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1078,2020-04-07,Joint,"Ventas, Inc.",Sale (Full),"$100,001 - $250,000",Kelly Loeffler,VTR,,Sale,4,18368961840.0,-0.1133677991137371,-0.0340564260493869,-9913.961288730306,-0.1270310192023633,-0.0466080822438059,-10052.907331288154,-0.1115214180206796,-0.1016729274538339,-1231.0662451009835,-0.0359602142310633,0.0016030454108602,-4695.426236870258,-0.0104477611940299,-0.0289484986013253,2312.6014262806284,0.4542523176138653,0.1052897183055945,43620.4993948335,,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1079,2020-03-10,Self,Vanguard FTSE Emerging Markets Index Fund ETF Shar,Sale (Partial),"$15,001 - $50,000",Jerry Moran,VWO,,Sale,2,70765342000.0,0.043344447294178,0.048868410917935,-179.53157975391113,0.1397794306232368,0.1224884898151777,561.9642217323216,0.106950500128238,0.0320619797864847,2433.9143553671533,-0.0503771551724139,-0.0493963357800302,-31.87712066216644,0.0513381995133819,0.0403346906974497,357.6195382722012,0.1045016077170417,0.1385476630262599,-1106.513820577246,,Jerry Moran,Republican,1954-05-29,Banker; Lawyer,2011-01-03,66,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
