,Unnamed: 0,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
487,516,2020,06/01/2020,2020-03-25,,Boeing Company,purchase,"$1,001 - $15,000",Michael K. Simpson,ID02,False,BA,,Purchase,1,120843291800.0,0.1374661374661376,0.0624141608363362,0.6745115763537074,-0.1765891765891766,-0.0020439819677163,-1.568682926897582,-0.1893152523152522,0.1627591332870139,-3.164183802882688,0.2431860902255636,0.0115350197970849,0.9888371948574267,0.5578565119246246,0.032300571285601,2.5298120656158365,-0.5006920258160437,-0.2325962757564578,-2.4094460280292727,,Mike Simpson,Mike Simpson,Republican,Utah State University; BS; Washington University in St. Louis; DMD,1999,1950-09-08,70,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,517,2021,03/24/2021,2020-03-27,,Boring Company,purchase,"$1,001 - $15,000",Daniel Crenshaw,TX02,False,BA,,Purchase,1,120843291800.0,-0.0599999999999999,0.0335160359949164,-0.840452865944032,-0.231358024691358,-0.0207832474906254,-1.8924901286823406,-0.1419753086419752,0.1566180202796021,-2.683535677854767,-0.1027416228191637,-0.0336873163071707,-0.6206089596968918,0.7050836754025891,0.1026282907866649,2.5298120656158365,-0.4698779410321018,-0.1844826866983915,-2.564921159025942,,Dan Crenshaw,Dan Crenshaw,Republican,Tufts University; BA; Harvard University; MPA,2019,1984-03-14,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,518,2020,05/02/2020,2020-03-31,,Boeing Company,sale_full,"$1,001 - $15,000",John A. Yarmuth,KY03,False,BA,,Sale,1,120843291800.0,0.1236422153681104,0.0441423978271215,0.7144854760309112,0.0506906262572077,-0.0289484986013255,0.7157374670186774,0.1057395735550488,-0.0952259352547211,1.806129141789686,0.0206199106908326,0.0160127919593398,0.04140537075200713,-0.1680764411027568,-0.0560856116665917,-1.0064906254601171,0.4578895517389245,0.1251193208359566,2.9906923586716196,,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,519,2020,05/13/2020,2020-04-02,joint,Boeing Company,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,BA,,Sale,1,120843291800.0,-0.0101403423379573,0.01513712453995,-0.2271751497518296,-0.2317676644763528,-0.1040484387985278,-1.1478458011513215,-0.0172791433438794,-0.1351616605326684,1.0594407511178086,0.0568477429227238,-0.0228293867638131,0.7160790262633094,0.3172528385488784,0.03922709281502,2.498689474187618,0.5607226854821467,0.1586451219796428,3.6135753294316584,,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
491,520,2020,05/15/2020,2020-04-09,joint,Boeing Company,purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,BA,,Purchase,1,120843291800.0,-0.0297023182297154,-0.0101045945616563,-0.1761298246612467,0.0142255005268703,0.0303747195159542,-0.1451372188495155,-0.1753161222339304,0.0287832189890386,-1.8342937063484825,0.033839449853612,0.0144873780900225,0.17392208729364367,0.2317676644763528,0.1040484387985278,1.1478458011513215,-0.3427124082382757,-0.0320619797864846,-2.791895957964281,,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,521,2020,05/13/2020,2020-04-09,joint,Boeing Company,sale_full,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,BA,,Sale,1,120843291800.0,0.0297023182297154,0.0101045945616563,0.1761298246612467,-0.0142255005268703,-0.0303747195159542,0.1451372188495155,0.1753161222339304,-0.0287832189890386,1.8342937063484825,-0.033839449853612,-0.0144873780900225,-0.17392208729364367,-0.2317676644763528,-0.1040484387985278,-1.1478458011513215,0.3427124082382757,0.0320619797864846,2.791895957964281,,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
493,522,2020,05/22/2020,2020-04-17,--,Boeing Company,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,False,BA,,Sale,1,120843291800.0,0.0674675324675323,0.0178809974396081,0.4456470490121985,0.1624675324675325,0.0131567961705444,1.3418943061683979,0.152987012987013,-0.0168304018701992,1.5261931441545404,-0.147198961025107,-0.0267935918272579,-0.9991705533238285,-0.0142255005268703,-0.0303747195159542,0.1451372188495155,-0.2405348799742226,-0.1365536001644796,-0.9345067259413935,,Steve Cohen,Steve Cohen,Democratic,Vanderbilt University; BA; University of Memphis; JD,2007,1949-05-24,71,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
494,523,2020,05/13/2020,2020-04-29,,Boeing Company,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,BA,,Sale,1,120843291800.0,-0.0145323741007195,0.0092124197570344,-0.21340061986892128,0.1233093525179855,0.0309881578902606,0.8297145167323613,-0.0891366906474819,-0.0395372017785276,-0.44576346854070936,-0.0586443259710585,-0.0265838743587147,-0.28813559251505266,-0.0298584870712008,-0.05008377064348,0.18176986825849595,0.1419753086419753,-0.1566180202796021,2.6835356778547683,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495,524,2020,06/17/2020,2020-06-03,,Boeing Company,sale_full,"$15,001 - $50,000",Michael Garcia,CA25,True,BA,,Sale,2,120843291800.0,-0.0643335643335645,0.0033686961032639,-0.703359511668083,-0.1746939246939247,-0.021541082401765,-1.5911065253974073,-0.085181335181335,-0.0182044081245775,-0.6958240153831509,-0.1294762246428804,-0.0136489635876162,-1.1550121404384315,-0.1581059390048151,-0.0285692641619428,-1.3457579078264839,-0.2983429556871859,-0.1032108552271338,-2.027229489898833,,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
496,525,2020,06/17/2020,2020-06-05,,Boeing Company,sale_full,"$1,001 - $15,000",Michael Garcia,CA25,True,BA,,Sale,1,120843291800.0,-0.1220367581189094,-0.0120415913936748,-0.9885550871643062,0.07749598780587,0.0477843910167098,0.2670258251171023,0.1233996555225456,0.0075111226607971,1.041520296893255,-0.11464997287032,-0.0262117049817662,-0.7948176472118819,-0.408501720363269,-0.0491474258534774,-2.8225543055313222,-0.638197687400319,-0.1134728284363624,-4.715838378482047,,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,526,2020,11/23/2020,2020-08-10,,Boeing Company,sale_full,"$15,001 - $50,000",Michael Garcia,CA25,False,BA,,Sale,2,120843291800.0,-0.0040131542277463,0.0079691233666718,-0.12448401077162338,0.0412463630789811,-0.0064038661258691,0.4950387435832819,0.1210634858703528,0.0063324475445398,1.1919419908484863,-0.0552287966121631,-0.0027422358024395,-0.5452834446304891,-0.1056264250939791,-0.0199902264607949,-0.8896753884303398,-0.0353762696214219,-0.0661220475563519,0.31941821756964595,,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
498,527,2020,11/14/2020,2020-10-16,joint,Boeing Company,purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,BA,,Purchase,1,120843291800.0,-0.0014341797768639,-0.0163298228089361,0.1338710066481517,5.969524591020736e-05,-0.0052873147502303,0.048054965415043505,0.2551537941348196,0.036086927817533,1.9688107357303963,0.0189357026950984,0.0001349279714297,0.16896743783423882,0.000119584055459,0.0019211246056374,-0.016190912097621937,-0.0006568732439464,0.0290415862991768,-0.266907757280235,,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499,528,2020,12/29/2020,2020-11-12,joint,Boeing,sale_full,"$100,001 - $250,000",Kenny Marchant,TX24,False,BA,,Sale,4,120843291800.0,-0.0587935717519241,-0.013610365817456,-0.5302734039563725,-0.1638184698958804,-0.0126830288859798,-1.7737365710393338,-0.2986645540968764,-0.0445602359054679,-2.9821868320455103,0.0298105423997003,0.0099785593927211,0.23274960062746028,-0.1249602138901266,-0.0075659815693145,-1.3777472822067702,-0.0899222893795486,-0.0071413724077644,-0.9715228859351757,,Kenny Marchant,Kenny Marchant,Republican,Southern Nazarene University (BA); Nazarene Theological Seminary,2005,1951-02-23,69,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
500,529,2020,11/23/2020,2020-11-13,,Boeing Company,sale_full,"$15,001 - $50,000",Michael Garcia,CA25,False,BA,,Sale,2,120843291800.0,-0.0817165838276949,-0.0116480481988201,-0.7279427700823722,-0.0668590668590667,0.0077012119437123,-0.7746075382149458,-0.2071508738175405,-0.032361268008312,-1.8158910942323463,-0.0587935717519241,-0.013610365817456,-0.4694088122998377,-0.1861923934200333,-0.0215732424546366,-1.7102301294987607,-0.1462263448770924,-0.027655238242654,-1.2318365017983381,,Mike Garcia,Mike Garcia,Republican,United States Naval Academy; BS; Georgetown University; MA,2020,1976-04-24,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
501,530,2020,12/29/2020,2020-11-19,,Boeing,purchase,"$1,001 - $15,000",Kenny Marchant,TX24,False,BA,,Purchase,1,120843291800.0,-0.0294160548451402,-0.0067925413261787,-0.2033233826952233,0.0526571692517139,0.0157682997987085,0.33152983574816,0.06374288909418,0.0294231783956426,0.3084401397908239,0.0116576487948842,0.0039464206133208,0.06930280733344658,0.1638184698958804,0.0126830288859798,1.3582934006034129,0.229789450502903,0.0402977532005854,1.7030110223982247,,Kenny Marchant,Kenny Marchant,Republican,Southern Nazarene University (BA); Nazarene Theological Seminary,2005,1951-02-23,69,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
502,531,2020,01/31/2020,2020-01-02,--,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Sale,1,264267475000.0,0.0126040860900031,0.0070598707736697,0.049827300766646127,-0.0091459252855257,-0.0051721227189711,-0.03571359414697639,-0.0141511580288482,-0.0121982288932886,-0.01755148057233529,-0.0361621387948072,-0.0083787815945375,-0.2496962359031418,-0.0257164671761631,-0.0106937438341119,-0.1350131103482358,-0.0988500000000001,0.1326439603095789,-2.080496252017099,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
503,532,2020,01/31/2020,2020-01-13,--,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$15,001 - $50,000",James R. Langevin,RI02,False,BABA,,Sale,2,264267475000.0,0.0173116539396042,0.0015145386587512,0.16411640051623688,0.0356647431447414,-0.0099326973081963,0.4737122991664055,0.0439083651509891,-0.0260969000617372,0.7272854530486714,-0.0297100478041369,-0.0069762812562206,-0.23618134511828545,-0.0638847858197932,-0.0128916790911441,-0.5297679341233708,-0.1498129209279122,-0.0496756604905954,-1.0403270754407064,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,533,2020,10/30/2020,2020-01-17,,Alibaba Group Holding Limited American Depositary Shares (8x) / Call Option,purchase,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Purchase,1,264267475000.0,-0.0227322702691936,-0.0026519542770646,-0.1804670070228813,-0.0965571427057618,-0.025825769907677,-0.6356811893046629,-0.0412874309144541,0.0130975907160577,-0.48877229244700476,0.0155844869161383,0.0038621446510351,0.10535172975914336,0.016083590224724,0.0196824230174408,-0.03234364355281844,0.0988548581920085,0.043293800623541,0.49934163238953283,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
505,534,2020,01/31/2020,2020-01-17,--,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Purchase,1,264267475000.0,-0.0227322702691936,-0.0026519542770646,-0.1804670070228813,-0.0965571427057618,-0.025825769907677,-0.6356811893046629,-0.0412874309144541,0.0130975907160577,-0.48877229244700476,0.0155844869161383,0.0038621446510351,0.10535172975914336,0.016083590224724,0.0196824230174408,-0.03234364355281844,0.0988548581920085,0.043293800623541,0.49934163238953283,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,535,2020,10/30/2020,2020-02-04,,Alibaba Group Holding Limited American Depositary Shares (8x) / Call Option,sale_full,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Sale,1,264267475000.0,0.0119346733668341,-0.0112506406193613,0.20837242917962798,0.0254396536252691,-0.0182436264059508,0.3925929655323536,0.0818377602297201,0.0986235402217984,-0.1508581576556036,-0.045893897424031,-0.014980362705145,-0.2778279529765402,-0.0601721923607478,-0.0065166166092838,-0.4822165731730377,-0.0141511580288482,-0.0121982288932884,-0.01755148057233709,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,536,2020,03/03/2020,2020-02-04,--,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_full,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Sale,1,264267475000.0,0.0119346733668341,-0.0112506406193613,0.20837242917962798,0.0254396536252691,-0.0182436264059508,0.3925929655323536,0.0818377602297201,0.0986235402217984,-0.1508581576556036,-0.045893897424031,-0.014980362705145,-0.2778279529765402,-0.0601721923607478,-0.0065166166092838,-0.4822165731730377,-0.0141511580288482,-0.0121982288932884,-0.01755148057233709,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,537,2020,04/05/2020,2020-02-20,,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_full,"$15,001 - $50,000",Mikie Sherrill,NJ11,False,BABA,,Sale,2,264267475000.0,0.024995368968784,0.0105181087562958,0.15040441201883778,0.0596679077081226,0.1169413292304407,-0.5950141920458604,0.1912492749609829,0.336718812532795,-1.5112845900405616,0.0184568740433961,0.0038155427255142,0.15210894849700018,0.027952431902278,0.001840536181923,0.27127676541514767,0.0412874309144543,-0.0130975907160577,0.5650065745114585,,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
509,538,2020,04/16/2020,2020-03-16,--,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,BABA,,Sale,1,264267475000.0,-0.0333239567613108,-0.059954822243549,0.23933849397052923,0.0140341619214894,0.0623310548880404,-0.4340567013783232,-0.1890410294078262,-0.1732596296094513,-0.14183153240021512,0.0780927319587629,0.1198405028365707,-0.3751980428569025,0.0951633613275321,0.131229610858674,-0.32413673718963665,0.2026659087869465,0.293929485567178,-0.8202094308768426,,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,539,2020,06/03/2020,2020-05-04,dependent,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$1,001 - $15,000",Roger W. Marshall,KS01,False,BABA,,Purchase,1,264267475000.0,0.0202459335728975,0.0090405735311707,0.10070547645449696,0.074548787577755,0.0308083046638103,0.39310706267317824,0.1406748700326898,0.0948415964878954,0.411915514772388,-0.0171226347182229,0.0042498171836746,-0.1920797675189876,-0.0615641906819185,-0.0124162752563853,-0.4417050609032416,0.0191404883770527,0.1506739526411658,-1.1821253524297175,,Roger Marshall,Roger Marshall,Republican,Kansas State University (BS); University of Kansas (MD),2017,1960-08-09,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
511,540,2020,06/10/2020,2020-05-08,joint,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,BABA,,Purchase,1,264267475000.0,0.0209254436105175,0.0001774865178509,0.18646727072524003,0.0123763109498484,-0.0225612669806813,0.3139930728292734,0.1117848302599533,0.0888593078025803,0.20603761534129633,0.0239197402453181,0.0168715010117348,0.06334435373251139,0.034502262443439,0.0350053520141588,-0.004521396432596798,0.0161111111111111,0.1016729274538339,-0.7689662312517965,,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
512,541,2020,05/29/2020,2020-05-12,joint,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,purchase,"$100,001 - $250,000",Greg Gianforte,MT00,False,BABA,,Purchase,4,264267475000.0,-0.0042433727722029,-0.0174626844870597,0.15514280751047674,0.0843193050771304,0.0184034117040403,0.7735937375596778,0.0865159003544504,0.0596455897314398,0.31535192744167967,-0.0247808678082213,-0.0205438313904284,-0.049726168771838664,0.0271254230335349,0.0005856842046547,0.3114723127286438,0.0200641645872587,0.0287832189890386,-0.10232745909217424,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
513,542,2020,06/03/2020,2020-05-12,dependent,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",Roger W. Marshall,KS01,False,BABA,,Sale,1,264267475000.0,0.0042433727722029,0.0174626844870597,-0.118805382396264,-0.0843193050771304,-0.0184034117040403,-0.5924032269683281,-0.0865159003544504,-0.0596455897314398,-0.24149044954325463,0.0247808678082213,0.0205438313904284,0.038079345029517445,-0.0271254230335349,-0.0005856842046547,-0.2385195151059539,-0.0200641645872587,-0.0287832189890386,0.07836040292272563,,Roger Marshall,Roger Marshall,Republican,Kansas State University (BS); University of Kansas (MD),2017,1960-08-09,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
514,543,2020,06/03/2020,2020-05-22,,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_partial,"$1,001 - $15,000",James R. Langevin,RI02,True,BABA,,Sale,1,264267475000.0,-0.0101151727591388,-0.0122891607031079,0.01953819340819626,-0.034401652478718,-0.0339305351130962,-0.0042340539343892255,-0.1327991987981973,-0.0321034021891759,-0.9049792364292456,0.0587292609351433,-0.0023537312066093,0.5489686903405904,0.0195404074793994,-0.0320389705625587,0.4635572459607996,0.0488664960532246,-0.0557780310147857,0.9404675010438653,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
515,544,2020,07/02/2020,2020-06-09,dependent,Alibaba Group Holding Limited American Depositary Shares each Representing Eight Ordinary Share,sale_full,"$1,001 - $15,000",Roger W. Marshall,KS01,False,BABA,,Sale,1,264267475000.0,-0.0134106107285247,0.0053130787794885,-0.16827465301150424,-0.0086081913736861,0.0257048247993564,-0.30837997435418735,-0.1825390086988041,0.0069032608085607,-1.702566801987433,-0.0078538812785386,0.0077991826481335,-0.1406781446413313,-0.0298138384733821,-0.0410150544335596,0.10066823251897643,-0.1233141064016434,-0.1131442216584119,-0.09139939142880217,,Roger Marshall,Roger Marshall,Republican,Kansas State University (BS); University of Kansas (MD),2017,1960-08-09,60,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
516,545,2020,10/30/2020,2020-06-23,,Alibaba Group Holding Limited American Depositary Shares (8x),sale_partial,"$1,001 - $15,000",James R. Langevin,RI02,False,BABA,,Sale,1,264267475000.0,0.0110601092896175,0.0258551587364952,-0.132966946012211,0.0570491803278688,0.0099000731327982,0.42374125300770354,-0.0885245901639344,-0.0269345860651681,-0.5535253382759577,-0.0331511675172757,-0.0043074416426651,-0.2592260441528791,-0.0275357110771718,-0.0020961744017102,-0.22863171305017982,-0.0781957013574661,-0.0619906325567827,-0.14563915558926033,,James Langevin,James R. Langevin,Democratic,Rhode Island College; BA; Harvard University; MPA,2001,1964-04-22,56,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
