transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,return_1d,return_5d,return_1m,return_index_1d,return_index_5d,return_index_1m,return_abnormal_1d,return_abnormal_5d,return_abnormal_1m,Senator,Party,Born,Occupation(s),Assumed office,Age,In_Office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
2020-04-14,Joint,News Corporation,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",NWS,,Sale,1,0.056876938986556436,0.10858324715615308,-0.13753877973112716,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.03346181043231089,0.07052679441075216,-0.13095690004886462,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,The Unilever Group,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",UN,,Sale,1,0.025580941222417497,0.017574692442882234,0.06053505174770557,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.0021658126681719514,-0.020481760302518692,0.06711693142996811,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"MSC Industrial Direct Co., Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MSM,,Sale,2,0.015518104455197745,0.05339562823293853,0.019689637910896063,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.0078970240990478,0.015339175487537604,0.0262715175931586,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Sysco Corporation,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",SYY,,Sale,2,0.04594370860927155,-0.01614238410596025,0.007036423841059625,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.022528580055026004,-0.054198836851361176,0.013618303523322162,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,The Procter &amp; Gamble Company,Sale (Full),"$50,001 - $100,000","David A Perdue , Jr",PG,,Sale,3,-0.002149470899470929,0.01058201058201047,0.059110449735449655,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.025564599453716474,-0.027474442163390456,0.06569232941771219,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,GrafTech International Ltd.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",EAF,,Sale,1,0.11901840490797555,0.12638036809815956,0.26625766871165646,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.09560327635373,0.08832391535275863,0.272839548393919,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Costco Wholesale Corporation,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",COST,,Sale,2,0.01231941133509229,0.04077805943916535,0.0458394968536483,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.011095717219153256,0.0027216066937644223,0.052421376535910835,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Cisco Systems, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",CSCO,,Sale,2,0.029453015427769902,0.052127162225339085,-0.02501168770453477,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.006037886873524356,0.01407070947993816,-0.01842980802227223,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Suncor Energy Inc.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",SU,,Sale,1,0.06584615384615389,0.10338461538461541,0.027692307692307683,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.04243102529190834,0.06532816263921448,0.03427418737457022,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Honeywell International Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",HON,,Sale,2,0.04089906821253286,0.06109965146881002,0.09630841453872974,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.017483939658287317,0.023043198723409097,0.10289029422099227,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Extra Space Storage Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",EXR,,Sale,2,0.027400125496758077,0.07111482953357051,0.11943108136373148,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.003984996942512531,0.033058376788169586,0.12601296104599402,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,AMERCO,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",UHAL,,Sale,2,-0.00776710086641641,0.0034606066266542612,-0.11596877317765308,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.031182229420661955,-0.034595846118746665,-0.10938689349539055,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,The Coca-Cola Company,Sale (Full),"$50,001 - $100,000","David A Perdue , Jr",KO,,Sale,3,0.02677841373671308,0.07236304170073593,0.10670482420278005,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.0033632851824675347,0.034306588955335005,0.11328670388504258,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"EQM Midstream Partners, LP",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",EQM,,Sale,1,-0.04925469863901499,-0.2773817239144525,-0.13285806869734285,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.07266982719326054,-0.3154381766598534,-0.1262761890150803,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Bristol-Myers Squibb Company,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",BMY,,Sale,2,0.009660226515656234,-0.009160559626915532,-0.06212524983344436,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.013754902038589312,-0.04721701237231646,-0.055543370151181826,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Bank of America Corporation,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",BAC,,Sale,2,0.0648967551622418,0.08807416772018539,0.08512431521281072,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.04148162660799626,0.050017714974784466,0.09170619489507326,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Oracle Corporation,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",ORCL,,Sale,2,0.015555555555555656,0.049814814814814756,0.020185185185185195,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.00785957299868989,0.01175836206941383,0.026767064867447732,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Verizon Communications Inc.,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",VZ,,Sale,2,0.020811833505332,0.02270381836945301,0.05555555555555558,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.0026032950489135454,-0.015352634375947916,0.06213743523781812,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"PayPal Holdings, Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",PYPL,,Sale,2,0.016714487407204937,0.020449059525435964,-0.31538916974085707,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.006700641147040609,-0.017607393219964962,-0.30880729005859453,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Alphabet Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",GOOGL,,Sale,2,0.006267579906698129,0.04194490396125461,-0.07242162409082331,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.017147548647547417,0.0038884512158536833,-0.06583974440856077,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,State Street Corporation,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",STT,,Sale,2,0.05840620359676618,0.07622504537205077,0.09750866193697405,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.034991075042520636,0.038168592626649844,0.10409054161923659,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Mondelez International, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MDLZ,,Sale,2,0.014676206200697095,0.06292423408548886,0.09154283617684822,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.00873892235354845,0.024867781340087936,0.09812471585911076,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Altria Group, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",MO,,Sale,1,0.028727445394112094,0.10351377018043684,0.139363722697056,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.005312316839866549,0.06545731743503591,0.14594560237931853,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,JPMorgan Chase &amp; Co.,Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",JPM,,Sale,2,0.049319371727748584,0.06753926701570678,0.08356020942408382,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.02590424317350304,0.029482814270305857,0.09014208910634636,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Kinder Morgan, Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",KMI,,Sale,2,0.05092592592592593,0.043650793650793496,0.01851851851851849,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.027510797371680384,0.00559434090539257,0.025100398200781027,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Netflix, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",NFLX,,Sale,2,-0.03191877721965364,-0.049038811486853184,-0.06867372914215286,0.023415128554245546,0.038056452745400926,-0.006581879682262537,-0.055333905773899184,-0.08709526423225411,-0.062091849459890325,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"HCA Healthcare, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",HCA,,Sale,2,0.027190332326283984,0.06282210769504182,0.11880220366092065,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.003775203772038438,0.024765654949640892,0.12538408334318318,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Visa Inc.,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",V,,Sale,2,0.049593345550337786,0.08068949719390683,-0.03596374985683193,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.02617821699609224,0.04263304444850591,-0.02938187017456939,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"Prudential Financial, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",PRU,,Sale,1,0.06978331342774269,0.1163623954956492,0.08923391912642886,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.04636818487349714,0.07830594275024827,0.0958157988086914,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,Emerson Electric Co.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",EMR,,Sale,1,0.051099227569815886,-0.005545652604476148,-0.05723905723905731,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.02768409901557034,-0.043602105349877074,-0.050657177556794775,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-14,Joint,"NIKE, Inc.",Sale (Partial),"$15,001 - $50,000","David A Perdue , Jr",NKE,,Sale,2,0.02778095346976095,0.025951754887389877,0.010517891848633831,0.023415128554245546,0.038056452745400926,-0.006581879682262537,0.004365824915515404,-0.012104697858011049,0.017099771530896368,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"Plains All American Pipeline, L.P.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",PAA,,Sale,2,0.02314814814814825,-0.11419753086419737,-0.30401234567901225,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.02786843224047819,-0.10728278357132726,-0.26816944673685605,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Enbridge Inc.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",ENB,,Sale,1,-0.0042283298097252064,-0.009513742071881603,-0.09866102889358697,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.0004919542826047341,-0.0025989947790114876,-0.06281812995143077,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Spouse,"Netflix, Inc.",Sale (Full),"$100,001 - $250,000",Pat Roberts,NFLX,,Sale,4,-0.029103714118336343,0.012489724663151791,-0.06429994141769191,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,-0.024383430026006403,0.019404471956021907,-0.02845704247553571,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-04-15,Joint,Targa Resources Corp.,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",TRGP,,Sale,1,0.038798498122653347,-0.03879849812265346,-0.881101376720901,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.04351878221498329,-0.03188375082978334,-0.8452584777787449,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"Shell Midstream Partners, L.P.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",SHLX,,Sale,1,0.027752081406105522,-0.07585568917668817,-0.20999074930619788,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.03247236549843546,-0.06894094188381805,-0.17414785036404168,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"The Williams Companies, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",WMB,,Sale,2,0.013087447947650155,-0.05056513979773958,-0.11600237953599057,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.017807732039980095,-0.04365039250486946,-0.08015948059383438,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"ONEOK, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",OKE,,Sale,1,0.030645749726377236,0.0036483035388544804,-0.18168551623495066,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.03536603381870718,0.010563050831724596,-0.14584261729279446,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Pembina Pipeline Corporation,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",PBA,,Sale,1,0.011979166666666652,-0.012500000000000178,-0.21614583333333348,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.016699450758996592,-0.005585252707130062,-0.18030293439117728,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"Magellan Midstream Partners, L.P.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",MMP,,Sale,2,0.010063559322033733,-0.04793432203389836,-0.10805084745762716,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.014783843414363673,-0.04101957474102824,-0.07220794851547097,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"Kinder Morgan, Inc.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",KMI,,Sale,1,0.01672473867595825,-0.022299651567944334,-0.034146341463414664,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.02144502276828819,-0.015384904275074218,0.0016965574787415338,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Spouse,"Netflix, Inc.",Sale (Full),"$50,001 - $100,000",Pat Roberts,NFLX,,Sale,3,-0.029103714118336343,0.012489724663151791,-0.06429994141769191,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,-0.024383430026006403,0.019404471956021907,-0.02845704247553571,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-04-15,Joint,"Cheniere Energy, Inc.",Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",LNG,,Sale,2,0.032022188603126445,-0.027735753908219918,-0.040595057992940164,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.036742472695456385,-0.020821006615349802,-0.004752159050783966,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Enterprise Products Partners L.P.,Sale (Full),"$50,001 - $100,000","David A Perdue , Jr",EPD,,Sale,3,0.034898477157360386,-0.032994923857868175,-0.08946700507614236,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.039618761249690326,-0.02608017656499806,-0.05362410613398616,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"TC PipeLines, LP",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",TCP,,Sale,1,-0.015165876777251341,-0.02527646129541883,-0.03696682464454981,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,-0.010445592684921401,-0.018361714002548712,-0.0011239257023936133,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Sunoco LP,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",SUN,,Sale,1,0.009963293130571649,-0.20870477189302572,-0.24121657052962786,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.01468357722290159,-0.2017900246001556,-0.20537367158747166,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Phillips 66 Partners LP,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",PSXP,,Sale,1,-0.011467889908256756,-0.08154943934760439,-0.08639143730886856,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,-0.006747605815926816,-0.07463469205473428,-0.05054853836671236,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,"Plains GP Holdings, L.P.",Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",PAGP,,Sale,1,0.028315946348733245,-0.10134128166915057,-0.30849478390461993,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.033036230441063186,-0.09442653437628046,-0.27265188496246373,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,Energy Transfer LP,Sale (Full),"$15,001 - $50,000","David A Perdue , Jr",ET,,Sale,2,0.03395585738539886,-0.10016977928692716,-0.22241086587436332,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.0386761414777288,-0.09325503199405705,-0.18656796693220712,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-04-15,Joint,TC Energy Corporation,Sale (Full),"$1,001 - $15,000","David A Perdue , Jr",TRP,,Sale,1,0.03645833333333337,0.03125,0.03407118055555558,-0.0047202840923299405,-0.006914747292870116,-0.0358428989421562,0.04117861742566331,0.038164747292870116,0.06991407949771178,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
