gvkey,permno,adate,qdate,public_date,bm,TICKER,cusip
064166,84373,2019/12/31,2020/06/30,2020/09/30,0.382,DGX,74834L10
064166,84373,2019/12/31,2020/06/30,2020/10/31,0.382,DGX,74834L10
064166,84373,2019/12/31,2020/09/30,2020/11/30,0.414,DGX,74834L10
064166,84373,2019/12/31,2020/09/30,2020/12/31,0.414,DGX,74834L10
014794,84387,2018/12/31,2019/09/30,2019/11/30,1.786,CMT,21868310
014794,84387,2018/12/31,2019/09/30,2019/12/31,1.786,CMT,21868310
014794,84387,2018/12/31,2019/09/30,2020/01/31,1.786,CMT,21868310
014794,84387,2019/12/31,2019/12/31,2020/02/29,3.297,CMT,21868310
014794,84387,2019/12/31,2019/12/31,2020/03/31,3.297,CMT,21868310
014794,84387,2019/12/31,2019/12/31,2020/04/30,3.297,CMT,21868310
014794,84387,2019/12/31,2020/03/31,2020/05/31,7.516,CMT,21868310
014794,84387,2019/12/31,2020/03/31,2020/06/30,7.516,CMT,21868310
014794,84387,2019/12/31,2020/03/31,2020/07/31,7.516,CMT,21868310
014794,84387,2019/12/31,2020/06/30,2020/08/31,2.742,CMT,21868310
014794,84387,2019/12/31,2020/06/30,2020/09/30,2.742,CMT,21868310
014794,84387,2019/12/31,2020/06/30,2020/10/31,2.742,CMT,21868310
014794,84387,2019/12/31,2020/09/30,2020/11/30,1.331,CMT,21868310
014794,84387,2019/12/31,2020/09/30,2020/12/31,1.331,CMT,21868310
064536,84606,2018/12/31,2019/09/30,2019/11/30,0.189,EEFT,29873610
064536,84606,2018/12/31,2019/09/30,2019/12/31,0.189,EEFT,29873610
064536,84606,2018/12/31,2019/09/30,2020/01/31,0.189,EEFT,29873610
064536,84606,2019/12/31,2019/12/31,2020/02/29,0.191,EEFT,29873610
064536,84606,2019/12/31,2019/12/31,2020/03/31,0.191,EEFT,29873610
064536,84606,2019/12/31,2019/12/31,2020/04/30,0.191,EEFT,29873610
064536,84606,2019/12/31,2020/03/31,2020/05/31,0.300,EEFT,29873610
064536,84606,2019/12/31,2020/03/31,2020/06/30,0.300,EEFT,29873610
064536,84606,2019/12/31,2020/03/31,2020/07/31,0.300,EEFT,29873610
064536,84606,2019/12/31,2020/06/30,2020/08/31,0.253,EEFT,29873610
064536,84606,2019/12/31,2020/06/30,2020/09/30,0.253,EEFT,29873610
064536,84606,2019/12/31,2020/06/30,2020/10/31,0.253,EEFT,29873610
064536,84606,2019/12/31,2020/09/30,2020/11/30,0.286,EEFT,29873610
064536,84606,2019/12/31,2020/09/30,2020/12/31,0.286,EEFT,29873610
029453,84723,2018/12/31,2019/09/30,2019/11/30,,LNG,16411R20
029453,84723,2018/12/31,2019/09/30,2019/12/31,,LNG,16411R20
029453,84723,2018/12/31,2019/09/30,2020/01/31,,LNG,16411R20
029453,84723,2019/12/31,2019/12/31,2020/02/29,,LNG,16411R20
029453,84723,2019/12/31,2019/12/31,2020/03/31,,LNG,16411R20
029453,84723,2019/12/31,2019/12/31,2020/04/30,,LNG,16411R20
029453,84723,2019/12/31,2020/03/31,2020/05/31,0.023,LNG,16411R20
029453,84723,2019/12/31,2020/03/31,2020/06/30,0.023,LNG,16411R20
029453,84723,2019/12/31,2020/03/31,2020/07/31,0.023,LNG,16411R20
029453,84723,2019/12/31,2020/06/30,2020/08/31,0.035,LNG,16411R20
029453,84723,2019/12/31,2020/06/30,2020/09/30,0.035,LNG,16411R20
029453,84723,2019/12/31,2020/06/30,2020/10/31,0.035,LNG,16411R20
029453,84723,2019/12/31,2020/09/30,2020/11/30,,LNG,16411R20
029453,84723,2019/12/31,2020/09/30,2020/12/31,,LNG,16411R20
064768,84788,2018/12/31,2019/09/30,2019/11/30,0.066,AMZN,02313510
064768,84788,2018/12/31,2019/09/30,2019/12/31,0.066,AMZN,02313510
064768,84788,2018/12/31,2019/09/30,2020/01/31,0.066,AMZN,02313510
064768,84788,2019/12/31,2019/12/31,2020/02/29,0.067,AMZN,02313510
064768,84788,2019/12/31,2019/12/31,2020/03/31,0.067,AMZN,02313510
064768,84788,2019/12/31,2019/12/31,2020/04/30,0.067,AMZN,02313510
064768,84788,2019/12/31,2020/03/31,2020/05/31,0.067,AMZN,02313510
064768,84788,2019/12/31,2020/03/31,2020/06/30,0.067,AMZN,02313510
064768,84788,2019/12/31,2020/03/31,2020/07/31,0.067,AMZN,02313510
064768,84788,2019/12/31,2020/06/30,2020/08/31,0.053,AMZN,02313510
064768,84788,2019/12/31,2020/06/30,2020/09/30,0.053,AMZN,02313510
064768,84788,2019/12/31,2020/06/30,2020/10/31,0.053,AMZN,02313510
064768,84788,2019/12/31,2020/09/30,2020/11/30,0.052,AMZN,02313510
064768,84788,2019/12/31,2020/09/30,2020/12/31,0.052,AMZN,02313510
064891,85072,2019/03/31,2019/09/30,2019/11/30,0.411,RL,75121210
064891,85072,2019/03/31,2019/09/30,2019/12/31,0.411,RL,75121210
064891,85072,2019/03/31,2019/09/30,2020/01/31,0.411,RL,75121210
064891,85072,2019/03/31,2019/12/31,2020/02/29,0.362,RL,75121210
064891,85072,2019/03/31,2019/12/31,2020/03/31,0.362,RL,75121210
064891,85072,2019/03/31,2019/12/31,2020/04/30,0.362,RL,75121210
064891,85072,2020/03/31,2020/03/31,2020/05/31,0.558,RL,75121210
064891,85072,2020/03/31,2020/03/31,2020/06/30,0.558,RL,75121210
064891,85072,2020/03/31,2020/03/31,2020/07/31,0.558,RL,75121210
064891,85072,2020/03/31,2020/06/30,2020/08/31,0.484,RL,75121210
064891,85072,2020/03/31,2020/06/30,2020/09/30,0.484,RL,75121210
064891,85072,2020/03/31,2020/06/30,2020/10/31,0.484,RL,75121210
064891,85072,2020/03/31,2020/09/30,2020/11/30,0.514,RL,75121210
064891,85072,2020/03/31,2020/09/30,2020/12/31,0.514,RL,75121210
066065,85663,2018/12/31,2019/09/30,2019/11/30,0.577,URI,91136310
066065,85663,2018/12/31,2019/09/30,2019/12/31,0.577,URI,91136310
066065,85663,2018/12/31,2019/09/30,2020/01/31,0.577,URI,91136310
066065,85663,2019/12/31,2019/12/31,2020/02/29,0.461,URI,91136310
066065,85663,2019/12/31,2019/12/31,2020/03/31,0.461,URI,91136310
066065,85663,2019/12/31,2019/12/31,2020/04/30,0.461,URI,91136310
066065,85663,2019/12/31,2020/03/31,2020/05/31,0.744,URI,91136310
066065,85663,2019/12/31,2020/03/31,2020/06/30,0.744,URI,91136310
066065,85663,2019/12/31,2020/03/31,2020/07/31,0.744,URI,91136310
066065,85663,2019/12/31,2020/06/30,2020/08/31,0.533,URI,91136310
066065,85663,2019/12/31,2020/06/30,2020/09/30,0.533,URI,91136310
066065,85663,2019/12/31,2020/06/30,2020/10/31,0.533,URI,91136310
066065,85663,2019/12/31,2020/09/30,2020/11/30,0.475,URI,91136310
066065,85663,2019/12/31,2020/09/30,2020/12/31,0.475,URI,91136310
028930,85913,2018/12/31,2019/09/30,2019/11/30,0.028,MAR,57190320
028930,85913,2018/12/31,2019/09/30,2019/12/31,0.028,MAR,57190320
028930,85913,2018/12/31,2019/09/30,2020/01/31,0.028,MAR,57190320
028930,85913,2019/12/31,2019/12/31,2020/02/29,0.020,MAR,57190320
028930,85913,2019/12/31,2019/12/31,2020/03/31,0.020,MAR,57190320
028930,85913,2019/12/31,2019/12/31,2020/04/30,0.020,MAR,57190320
028930,85913,2019/12/31,2020/03/31,2020/05/31,0.020,MAR,57190320
028930,85913,2019/12/31,2020/03/31,2020/06/30,0.020,MAR,57190320
028930,85913,2019/12/31,2020/03/31,2020/07/31,0.020,MAR,57190320
028930,85913,2019/12/31,2020/06/30,2020/08/31,0.020,MAR,57190320
028930,85913,2019/12/31,2020/06/30,2020/09/30,0.020,MAR,57190320
028930,85913,2019/12/31,2020/06/30,2020/10/31,0.020,MAR,57190320
028930,85913,2019/12/31,2020/09/30,2020/11/30,0.012,MAR,57190320
028930,85913,2019/12/31,2020/09/30,2020/12/31,0.012,MAR,57190320
002184,85914,2019/01/31,2019/07/31,2019/11/30,0.162,BBY,08651610
002184,85914,2019/01/31,2019/10/31,2019/12/31,0.167,BBY,08651610
002184,85914,2019/01/31,2019/10/31,2020/01/31,0.167,BBY,08651610
002184,85914,2019/01/31,2019/10/31,2020/02/29,0.167,BBY,08651610
002184,85914,2020/01/31,2020/01/31,2020/03/31,0.161,BBY,08651610
002184,85914,2020/01/31,2020/01/31,2020/04/30,0.161,BBY,08651610
002184,85914,2020/01/31,2020/01/31,2020/05/31,0.161,BBY,08651610
002184,85914,2020/01/31,2020/04/30,2020/06/30,0.173,BBY,08651610
002184,85914,2020/01/31,2020/04/30,2020/07/31,0.173,BBY,08651610
002184,85914,2020/01/31,2020/04/30,2020/08/31,0.173,BBY,08651610
002184,85914,2020/01/31,2020/07/31,2020/09/30,0.147,BBY,08651610
002184,85914,2020/01/31,2020/07/31,2020/10/31,0.147,BBY,08651610
002184,85914,2020/01/31,2020/07/31,2020/11/30,0.147,BBY,08651610
002184,85914,2020/01/31,2020/10/31,2020/12/31,0.142,BBY,08651610
111864,86158,2018/12/31,2019/09/30,2019/11/30,0.325,CTSH,19244610
111864,86158,2018/12/31,2019/09/30,2019/12/31,0.325,CTSH,19244610
111864,86158,2018/12/31,2019/09/30,2020/01/31,0.325,CTSH,19244610
111864,86158,2019/12/31,2019/12/31,2020/02/29,0.325,CTSH,19244610
111864,86158,2019/12/31,2019/12/31,2020/03/31,0.325,CTSH,19244610
111864,86158,2019/12/31,2019/12/31,2020/04/30,0.325,CTSH,19244610
111864,86158,2019/12/31,2020/03/31,2020/05/31,0.423,CTSH,19244610
111864,86158,2019/12/31,2020/03/31,2020/06/30,0.423,CTSH,19244610
111864,86158,2019/12/31,2020/03/31,2020/07/31,0.423,CTSH,19244610
111864,86158,2019/12/31,2020/06/30,2020/08/31,0.357,CTSH,19244610
111864,86158,2019/12/31,2020/06/30,2020/09/30,0.357,CTSH,19244610
111864,86158,2019/12/31,2020/06/30,2020/10/31,0.357,CTSH,19244610
111864,86158,2019/12/31,2020/09/30,2020/11/30,0.306,CTSH,19244610
111864,86158,2019/12/31,2020/09/30,2020/12/31,0.306,CTSH,19244610
114524,86356,2018/12/31,2019/09/30,2019/11/30,0.184,EBAY,27864210
114524,86356,2018/12/31,2019/09/30,2019/12/31,0.184,EBAY,27864210
114524,86356,2018/12/31,2019/09/30,2020/01/31,0.184,EBAY,27864210
114524,86356,2019/12/31,2019/12/31,2020/02/29,0.192,EBAY,27864210
114524,86356,2019/12/31,2019/12/31,2020/03/31,0.192,EBAY,27864210
114524,86356,2019/12/31,2019/12/31,2020/04/30,0.192,EBAY,27864210
114524,86356,2019/12/31,2020/03/31,2020/05/31,0.225,EBAY,27864210
114524,86356,2019/12/31,2020/03/31,2020/06/30,0.225,EBAY,27864210
114524,86356,2019/12/31,2020/03/31,2020/07/31,0.225,EBAY,27864210
114524,86356,2019/12/31,2020/06/30,2020/08/31,0.148,EBAY,27864210
114524,86356,2019/12/31,2020/06/30,2020/09/30,0.148,EBAY,27864210
114524,86356,2019/12/31,2020/06/30,2020/10/31,0.148,EBAY,27864210
114524,86356,2019/12/31,2020/09/30,2020/11/30,0.145,EBAY,27864210
114524,86356,2019/12/31,2020/09/30,2020/12/31,0.145,EBAY,27864210
117768,86580,2019/01/31,2019/07/31,2019/11/30,0.101,NVDA,67066G10
117768,86580,2019/01/31,2019/10/31,2019/12/31,0.091,NVDA,67066G10
117768,86580,2019/01/31,2019/10/31,2020/01/31,0.091,NVDA,67066G10
117768,86580,2019/01/31,2019/10/31,2020/02/29,0.091,NVDA,67066G10
117768,86580,2020/01/31,2020/01/31,2020/03/31,0.085,NVDA,67066G10
117768,86580,2020/01/31,2020/01/31,2020/04/30,0.085,NVDA,67066G10
117768,86580,2020/01/31,2020/01/31,2020/05/31,0.085,NVDA,67066G10
117768,86580,2020/01/31,2020/04/30,2020/06/30,0.073,NVDA,67066G10
117768,86580,2020/01/31,2020/04/30,2020/07/31,0.073,NVDA,67066G10
117768,86580,2020/01/31,2020/04/30,2020/08/31,0.073,NVDA,67066G10
117768,86580,2020/01/31,2020/07/31,2020/09/30,0.054,NVDA,67066G10
117768,86580,2020/01/31,2020/07/31,2020/10/31,0.054,NVDA,67066G10
117768,86580,2020/01/31,2020/07/31,2020/11/30,0.054,NVDA,67066G10
117768,86580,2020/01/31,2020/10/31,2020/12/31,0.050,NVDA,67066G10
119314,86783,2018/12/31,2019/09/30,2019/11/30,0.083,BKNG,09857L10
119314,86783,2018/12/31,2019/09/30,2019/12/31,0.083,BKNG,09857L10
119314,86783,2018/12/31,2019/09/30,2020/01/31,0.083,BKNG,09857L10
119314,86783,2019/12/31,2019/12/31,2020/02/29,0.080,BKNG,09857L10
119314,86783,2019/12/31,2019/12/31,2020/03/31,0.080,BKNG,09857L10
119314,86783,2019/12/31,2019/12/31,2020/04/30,0.080,BKNG,09857L10
119314,86783,2019/12/31,2020/03/31,2020/05/31,0.084,BKNG,09857L10
119314,86783,2019/12/31,2020/03/31,2020/06/30,0.084,BKNG,09857L10
119314,86783,2019/12/31,2020/03/31,2020/07/31,0.084,BKNG,09857L10
119314,86783,2019/12/31,2020/06/30,2020/08/31,0.076,BKNG,09857L10
119314,86783,2019/12/31,2020/06/30,2020/09/30,0.076,BKNG,09857L10
119314,86783,2019/12/31,2020/06/30,2020/10/31,0.076,BKNG,09857L10
119314,86783,2019/12/31,2020/09/30,2020/11/30,0.084,BKNG,09857L10
119314,86783,2019/12/31,2020/09/30,2020/12/31,0.084,BKNG,09857L10
114628,86868,2018/12/31,2019/09/30,2019/11/30,1.056,GS,38141G10
114628,86868,2018/12/31,2019/09/30,2019/12/31,1.056,GS,38141G10
114628,86868,2018/12/31,2019/09/30,2020/01/31,1.056,GS,38141G10
114628,86868,2019/12/31,2019/12/31,2020/02/29,0.950,GS,38141G10
114628,86868,2019/12/31,2019/12/31,2020/03/31,0.950,GS,38141G10
114628,86868,2019/12/31,2019/12/31,2020/04/30,0.950,GS,38141G10
114628,86868,2019/12/31,2020/03/31,2020/05/31,1.476,GS,38141G10
114628,86868,2019/12/31,2020/03/31,2020/06/30,1.476,GS,38141G10
114628,86868,2019/12/31,2020/03/31,2020/07/31,1.476,GS,38141G10
114628,86868,2019/12/31,2020/06/30,2020/08/31,1.121,GS,38141G10
114628,86868,2019/12/31,2020/06/30,2020/09/30,1.121,GS,38141G10
114628,86868,2019/12/31,2020/06/30,2020/10/31,1.121,GS,38141G10
114628,86868,2019/12/31,2020/09/30,2020/11/30,1.138,GS,38141G10
114628,86868,2019/12/31,2020/09/30,2020/12/31,1.138,GS,38141G10
029028,87055,2019/08/31,2019/08/31,2019/11/30,0.122,COST,22160K10
029028,87055,2019/08/31,2019/08/31,2019/12/31,0.122,COST,22160K10
029028,87055,2019/08/31,2019/11/30,2020/01/31,0.120,COST,22160K10
029028,87055,2019/08/31,2019/11/30,2020/02/29,0.120,COST,22160K10
029028,87055,2019/08/31,2019/11/30,2020/03/31,0.120,COST,22160K10
029028,87055,2019/08/31,2020/02/29,2020/04/30,0.134,COST,22160K10
029028,87055,2019/08/31,2020/02/29,2020/05/31,0.134,COST,22160K10
029028,87055,2019/08/31,2020/02/29,2020/06/30,0.134,COST,22160K10
029028,87055,2019/08/31,2020/05/31,2020/07/31,0.122,COST,22160K10
029028,87055,2019/08/31,2020/05/31,2020/08/31,0.122,COST,22160K10
029028,87055,2019/08/31,2020/05/31,2020/09/30,0.122,COST,22160K10
029028,87055,2020/08/31,2020/08/31,2020/10/31,0.124,COST,22160K10
029028,87055,2020/08/31,2020/08/31,2020/11/30,0.124,COST,22160K10
029028,87055,2020/08/31,2020/08/31,2020/12/31,0.124,COST,22160K10
014934,87137,2018/12/31,2019/09/30,2019/11/30,0.759,DVN,25179M10
014934,87137,2018/12/31,2019/09/30,2019/12/31,0.759,DVN,25179M10
014934,87137,2018/12/31,2019/09/30,2020/01/31,0.759,DVN,25179M10
014934,87137,2019/12/31,2019/12/31,2020/02/29,0.619,DVN,25179M10
014934,87137,2019/12/31,2019/12/31,2020/03/31,0.619,DVN,25179M10
014934,87137,2019/12/31,2019/12/31,2020/04/30,0.619,DVN,25179M10
014934,87137,2019/12/31,2020/03/31,2020/05/31,1.481,DVN,25179M10
014934,87137,2019/12/31,2020/03/31,2020/06/30,1.481,DVN,25179M10
014934,87137,2019/12/31,2020/03/31,2020/07/31,1.481,DVN,25179M10
014934,87137,2019/12/31,2020/06/30,2020/08/31,0.743,DVN,25179M10
014934,87137,2019/12/31,2020/06/30,2020/09/30,0.743,DVN,25179M10
014934,87137,2019/12/31,2020/06/30,2020/10/31,0.743,DVN,25179M10
014934,87137,2019/12/31,2020/09/30,2020/11/30,0.834,DVN,25179M10
014934,87137,2019/12/31,2020/09/30,2020/12/31,0.834,DVN,25179M10
124434,87267,2018/12/31,2019/09/30,2019/11/30,0.523,BLK,09247X10
124434,87267,2018/12/31,2019/09/30,2019/12/31,0.523,BLK,09247X10
124434,87267,2018/12/31,2019/09/30,2020/01/31,0.523,BLK,09247X10
124434,87267,2019/12/31,2019/12/31,2020/02/29,0.478,BLK,09247X10
124434,87267,2019/12/31,2019/12/31,2020/03/31,0.478,BLK,09247X10
124434,87267,2019/12/31,2019/12/31,2020/04/30,0.478,BLK,09247X10
124434,87267,2019/12/31,2020/03/31,2020/05/31,0.537,BLK,09247X10
124434,87267,2019/12/31,2020/03/31,2020/06/30,0.537,BLK,09247X10
124434,87267,2019/12/31,2020/03/31,2020/07/31,0.537,BLK,09247X10
124434,87267,2019/12/31,2020/06/30,2020/08/31,0.439,BLK,09247X10
124434,87267,2019/12/31,2020/06/30,2020/09/30,0.439,BLK,09247X10
124434,87267,2019/12/31,2020/06/30,2020/10/31,0.439,BLK,09247X10
124434,87267,2019/12/31,2020/09/30,2020/11/30,0.438,BLK,09247X10
124434,87267,2019/12/31,2020/09/30,2020/12/31,0.438,BLK,09247X10
125604,87337,2018/12/31,2019/09/30,2019/11/30,,PLUG,72919P20
125604,87337,2018/12/31,2019/09/30,2019/12/31,,PLUG,72919P20
125604,87337,2018/12/31,2019/09/30,2020/01/31,,PLUG,72919P20
125604,87337,2019/12/31,2019/12/31,2020/02/29,0.124,PLUG,72919P20
125604,87337,2019/12/31,2019/12/31,2020/03/31,0.124,PLUG,72919P20
125604,87337,2019/12/31,2019/12/31,2020/04/30,0.124,PLUG,72919P20
125604,87337,2019/12/31,2020/03/31,2020/05/31,0.100,PLUG,72919P20
125604,87337,2019/12/31,2020/03/31,2020/06/30,0.100,PLUG,72919P20
125604,87337,2019/12/31,2020/03/31,2020/07/31,0.100,PLUG,72919P20
125604,87337,2019/12/31,2020/06/30,2020/08/31,0.088,PLUG,72919P20
125604,87337,2019/12/31,2020/06/30,2020/09/30,0.088,PLUG,72919P20
125604,87337,2019/12/31,2020/06/30,2020/10/31,0.088,PLUG,72919P20
125604,87337,2019/12/31,2020/09/30,2020/11/30,0.118,PLUG,72919P20
125604,87337,2019/12/31,2020/09/30,2020/12/31,0.118,PLUG,72919P20
010920,87447,2018/12/31,2019/09/30,2019/11/30,0.072,UPS,91131210
010920,87447,2018/12/31,2019/09/30,2019/12/31,0.072,UPS,91131210
010920,87447,2018/12/31,2019/09/30,2020/01/31,0.072,UPS,91131210
010920,87447,2019/12/31,2019/12/31,2020/02/29,0.049,UPS,91131210
010920,87447,2019/12/31,2019/12/31,2020/03/31,0.049,UPS,91131210
010920,87447,2019/12/31,2019/12/31,2020/04/30,0.049,UPS,91131210
010920,87447,2019/12/31,2020/03/31,2020/05/31,0.063,UPS,91131210
010920,87447,2019/12/31,2020/03/31,2020/06/30,0.063,UPS,91131210
010920,87447,2019/12/31,2020/03/31,2020/07/31,0.063,UPS,91131210
010920,87447,2019/12/31,2020/06/30,2020/08/31,0.065,UPS,91131210
010920,87447,2019/12/31,2020/06/30,2020/09/30,0.065,UPS,91131210
010920,87447,2019/12/31,2020/06/30,2020/10/31,0.065,UPS,91131210
010920,87447,2019/12/31,2020/09/30,2020/11/30,0.054,UPS,91131210
010920,87447,2019/12/31,2020/09/30,2020/12/31,0.054,UPS,91131210
128978,87541,2018/12/31,2019/09/30,2019/11/30,0.335,PKG,69515610
128978,87541,2018/12/31,2019/09/30,2019/12/31,0.335,PKG,69515610
128978,87541,2018/12/31,2019/09/30,2020/01/31,0.335,PKG,69515610
128978,87541,2019/12/31,2019/12/31,2020/02/29,0.322,PKG,69515610
128978,87541,2019/12/31,2019/12/31,2020/03/31,0.322,PKG,69515610
128978,87541,2019/12/31,2019/12/31,2020/04/30,0.322,PKG,69515610
128978,87541,2019/12/31,2020/03/31,2020/05/31,0.425,PKG,69515610
128978,87541,2019/12/31,2020/03/31,2020/06/30,0.425,PKG,69515610
128978,87541,2019/12/31,2020/03/31,2020/07/31,0.425,PKG,69515610
128978,87541,2019/12/31,2020/06/30,2020/08/31,0.369,PKG,69515610
128978,87541,2019/12/31,2020/06/30,2020/09/30,0.369,PKG,69515610
128978,87541,2019/12/31,2020/06/30,2020/10/31,0.369,PKG,69515610
128978,87541,2019/12/31,2020/09/30,2020/11/30,0.345,PKG,69515610
128978,87541,2019/12/31,2020/09/30,2020/12/31,0.345,PKG,69515610
133768,87842,2018/12/31,2019/09/30,2019/11/30,1.811,MET,59156R10
133768,87842,2018/12/31,2019/09/30,2019/12/31,1.811,MET,59156R10
133768,87842,2018/12/31,2019/09/30,2020/01/31,1.811,MET,59156R10
133768,87842,2019/12/31,2019/12/31,2020/02/29,1.540,MET,59156R10
133768,87842,2019/12/31,2019/12/31,2020/03/31,1.540,MET,59156R10
133768,87842,2019/12/31,2019/12/31,2020/04/30,1.540,MET,59156R10
133768,87842,2019/12/31,2020/03/31,2020/05/31,2.892,MET,59156R10
133768,87842,2019/12/31,2020/03/31,2020/06/30,2.892,MET,59156R10
133768,87842,2019/12/31,2020/03/31,2020/07/31,2.892,MET,59156R10
133768,87842,2019/12/31,2020/06/30,2020/08/31,2.626,MET,59156R10
133768,87842,2019/12/31,2020/06/30,2020/09/30,2.626,MET,59156R10
133768,87842,2019/12/31,2020/06/30,2020/10/31,2.626,MET,59156R10
133768,87842,2019/12/31,2020/09/30,2020/11/30,2.500,MET,59156R10
133768,87842,2019/12/31,2020/09/30,2020/12/31,2.500,MET,59156R10
138122,88421,2018/12/31,2019/09/30,2019/11/30,0.501,ARNA,04004760
138122,88421,2018/12/31,2019/09/30,2019/12/31,0.501,ARNA,04004760
138122,88421,2018/12/31,2019/09/30,2020/01/31,0.501,ARNA,04004760
138122,88421,2019/12/31,2019/12/31,2020/02/29,0.470,ARNA,04004760
138122,88421,2019/12/31,2019/12/31,2020/03/31,0.470,ARNA,04004760
138122,88421,2019/12/31,2019/12/31,2020/04/30,0.470,ARNA,04004760
138122,88421,2019/12/31,2020/03/31,2020/05/31,0.468,ARNA,04004760
138122,88421,2019/12/31,2020/03/31,2020/06/30,0.468,ARNA,04004760
138122,88421,2019/12/31,2020/03/31,2020/07/31,0.468,ARNA,04004760
138122,88421,2019/12/31,2020/06/30,2020/08/31,0.343,ARNA,04004760
138122,88421,2019/12/31,2020/06/30,2020/09/30,0.343,ARNA,04004760
138122,88421,2019/12/31,2020/06/30,2020/10/31,0.343,ARNA,04004760
138122,88421,2019/12/31,2020/09/30,2020/11/30,0.269,ARNA,04004760
138122,88421,2019/12/31,2020/09/30,2020/12/31,0.269,ARNA,04004760
137573,88439,2018/12/31,2019/09/30,2019/11/30,0.176,ENTG,29362U10
137573,88439,2018/12/31,2019/09/30,2019/12/31,0.176,ENTG,29362U10
137573,88439,2018/12/31,2019/09/30,2020/01/31,0.176,ENTG,29362U10
137573,88439,2019/12/31,2019/12/31,2020/02/29,0.173,ENTG,29362U10
137573,88439,2019/12/31,2019/12/31,2020/03/31,0.173,ENTG,29362U10
137573,88439,2019/12/31,2019/12/31,2020/04/30,0.173,ENTG,29362U10
137573,88439,2019/12/31,2020/03/31,2020/05/31,0.194,ENTG,29362U10
137573,88439,2019/12/31,2020/03/31,2020/06/30,0.194,ENTG,29362U10
137573,88439,2019/12/31,2020/03/31,2020/07/31,0.194,ENTG,29362U10
137573,88439,2019/12/31,2020/06/30,2020/08/31,0.155,ENTG,29362U10
137573,88439,2019/12/31,2020/06/30,2020/09/30,0.155,ENTG,29362U10
137573,88439,2019/12/31,2020/06/30,2020/10/31,0.155,ENTG,29362U10
137573,88439,2019/12/31,2020/09/30,2020/11/30,0.130,ENTG,29362U10
137573,88439,2019/12/31,2020/09/30,2020/12/31,0.130,ENTG,29362U10
138205,88446,2018/12/31,2019/09/30,2019/11/30,0.099,ILMN,45232710
138205,88446,2018/12/31,2019/09/30,2019/12/31,0.099,ILMN,45232710
138205,88446,2018/12/31,2019/09/30,2020/01/31,0.099,ILMN,45232710
138205,88446,2019/12/31,2019/12/31,2020/02/29,0.095,ILMN,45232710
138205,88446,2019/12/31,2019/12/31,2020/03/31,0.095,ILMN,45232710
138205,88446,2019/12/31,2019/12/31,2020/04/30,0.095,ILMN,45232710
138205,88446,2019/12/31,2020/03/31,2020/05/31,0.115,ILMN,45232710
138205,88446,2019/12/31,2020/03/31,2020/06/30,0.115,ILMN,45232710
138205,88446,2019/12/31,2020/03/31,2020/07/31,0.115,ILMN,45232710
138205,88446,2019/12/31,2020/06/30,2020/08/31,0.084,ILMN,45232710
138205,88446,2019/12/31,2020/06/30,2020/09/30,0.084,ILMN,45232710
138205,88446,2019/12/31,2020/06/30,2020/10/31,0.084,ILMN,45232710
138205,88446,2019/12/31,2020/09/30,2020/11/30,0.103,ILMN,45232710
138205,88446,2019/12/31,2020/09/30,2020/12/31,0.103,ILMN,45232710
138483,88504,2018/12/31,2019/09/30,2019/11/30,0.125,BRKR,11679410
138483,88504,2018/12/31,2019/09/30,2019/12/31,0.125,BRKR,11679410
138483,88504,2018/12/31,2019/09/30,2020/01/31,0.125,BRKR,11679410
138483,88504,2019/12/31,2019/12/31,2020/02/29,0.122,BRKR,11679410
138483,88504,2019/12/31,2019/12/31,2020/03/31,0.122,BRKR,11679410
138483,88504,2019/12/31,2019/12/31,2020/04/30,0.122,BRKR,11679410
138483,88504,2019/12/31,2020/03/31,2020/05/31,0.166,BRKR,11679410
138483,88504,2019/12/31,2020/03/31,2020/06/30,0.166,BRKR,11679410
138483,88504,2019/12/31,2020/03/31,2020/07/31,0.166,BRKR,11679410
138483,88504,2019/12/31,2020/06/30,2020/08/31,0.144,BRKR,11679410
138483,88504,2019/12/31,2020/06/30,2020/09/30,0.144,BRKR,11679410
138483,88504,2019/12/31,2020/06/30,2020/10/31,0.144,BRKR,11679410
138483,88504,2019/12/31,2020/09/30,2020/11/30,0.156,BRKR,11679410
138483,88504,2019/12/31,2020/09/30,2020/12/31,0.156,BRKR,11679410
165993,89003,2018/12/31,2019/09/30,2019/11/30,0.654,FIS,31620M10
165993,89003,2018/12/31,2019/09/30,2019/12/31,0.654,FIS,31620M10
165993,89003,2018/12/31,2019/09/30,2020/01/31,0.654,FIS,31620M10
165993,89003,2019/12/31,2019/12/31,2020/02/29,0.628,FIS,31620M10
165993,89003,2019/12/31,2019/12/31,2020/03/31,0.628,FIS,31620M10
165993,89003,2019/12/31,2019/12/31,2020/04/30,0.628,FIS,31620M10
165993,89003,2019/12/31,2020/03/31,2020/05/31,0.711,FIS,31620M10
165993,89003,2019/12/31,2020/03/31,2020/06/30,0.711,FIS,31620M10
165993,89003,2019/12/31,2020/03/31,2020/07/31,0.711,FIS,31620M10
165993,89003,2019/12/31,2020/06/30,2020/08/31,0.641,FIS,31620M10
165993,89003,2019/12/31,2020/06/30,2020/09/30,0.641,FIS,31620M10
165993,89003,2019/12/31,2020/06/30,2020/10/31,0.641,FIS,31620M10
